INT,STRING,INT,INT,INT,INT,INT,INT,INT,INT
3076,,191000,5,2,5,2,8,2,6
3077,,191001,8,2,8,2,5,1,8
3078,,191002,7,2,7,1,6,1,5
3079,,190000,6,1,6,1,7,1,7
3080,,190001,5,3,5,1,8,1,6
3081,,190002,8,3,8,3,5,3,8
3082,,191000,7,3,7,3,6,2,5
3083,,191001,6,3,6,3,7,1,7
3084,,191002,5,3,5,2,8,2,6
3085,,190000,8,3,8,2,5,1,8
3086,,190001,7,2,7,2,6,2,5
3087,,190002,6,2,6,2,7,1,7
3088,,191000,5,2,5,1,8,1,6
3089,,191001,8,1,8,1,5,1,8
3090,,191002,7,3,7,1,6,1,5
3091,,190000,6,3,6,3,7,3,7
3092,,190001,5,3,5,3,8,2,6
3093,,190002,8,3,8,3,5,1,8
3094,,191000,7,3,7,2,6,2,5
3095,,191001,6,3,6,2,7,1,7
3096,,191002,5,2,5,2,8,2,6
3097,,190000,8,2,8,2,5,1,8
3098,,190001,7,2,7,1,6,1,5
3099,,190002,6,1,6,1,7,1,7
3100,,191000,5,3,5,1,8,1,6
3101,,191001,8,3,8,3,5,3,8
3102,,191002,7,3,7,3,6,2,5
3103,,190000,6,3,6,3,7,1,7
3104,,190001,5,3,5,2,8,2,6
3105,,190002,8,3,8,2,5,1,8
3106,,191000,7,2,7,2,6,2,5
3107,,191001,6,2,6,2,7,1,7
3108,,191002,5,2,5,1,8,1,6
3109,,190000,8,1,8,1,5,1,8
3110,,190001,7,3,7,1,6,1,5
3111,,190002,6,3,6,3,7,3,7
3112,,191000,5,3,5,3,8,2,6
3113,,191001,8,3,8,3,5,1,8
3114,,191002,7,3,7,2,6,2,5
3115,,190000,6,3,6,2,7,1,7
3116,,190001,5,2,5,2,8,2,6
3117,,190002,8,2,8,2,5,1,8
3118,,191000,7,2,7,1,6,1,5
3119,,191001,6,1,6,1,7,1,7
3120,,191002,5,3,5,1,8,1,6
3121,,190000,8,3,8,3,5,3,8
3122,,190001,7,3,7,3,6,2,5
3123,,190002,6,3,6,3,7,1,7
3124,,191000,5,3,5,2,8,2,6
3125,,191001,8,3,8,2,5,1,8
3126,,191002,7,2,7,2,6,2,5
3127,,190000,6,2,6,2,7,1,7
3128,,190001,5,2,5,1,8,1,6
3129,,190002,8,1,8,1,5,1,8
3130,,191000,7,3,7,1,6,1,5
3131,,191001,6,3,6,3,7,3,7
3132,,191002,5,3,5,3,8,2,6
3133,,190000,8,3,8,3,5,1,8
3134,,190001,7,3,7,2,6,2,5
3135,,190002,6,3,6,2,7,1,7
3136,,191000,5,2,5,2,8,2,6
3137,,191001,8,2,8,2,5,1,8
3138,,191002,7,2,7,1,6,1,5
3139,,190000,6,1,6,1,7,1,7
3140,,190001,5,3,5,1,8,1,6
3141,,190002,8,3,8,3,5,3,8
3142,,191000,7,3,7,3,6,2,5
3143,,191001,6,3,6,3,7,1,7
3144,,191002,5,3,5,2,8,2,6
3145,,190000,8,3,8,2,5,1,8
3146,,190001,7,2,7,2,6,2,5
3147,,190002,6,2,6,2,7,1,7
3148,,191000,5,2,5,1,8,1,6
3149,,191001,8,1,8,1,5,1,8
3150,,191002,7,3,7,1,6,1,5
3151,,190000,6,3,6,3,7,3,7
3152,,190001,5,3,5,3,8,2,6
3153,,190002,8,3,8,3,5,1,8
3154,,191000,7,3,7,2,6,2,5
3155,,191001,6,3,6,2,7,1,7
3156,,191002,5,2,5,2,8,2,6
3157,,190000,8,2,8,2,5,1,8
3158,,190001,7,2,7,1,6,1,5
3159,,190002,6,1,6,1,7,1,7
3160,,191000,5,3,5,1,8,1,6
3161,,191001,8,3,8,3,5,3,8
3162,,191002,7,3,7,3,6,2,5
3163,,190000,6,3,6,3,7,1,7
3164,,190001,5,3,5,2,8,2,6
3165,,190002,8,3,8,2,5,1,8
3166,,191000,7,2,7,2,6,2,5
3167,,191001,6,2,6,2,7,1,7
3168,,191002,5,2,5,1,8,1,6
3169,,190000,8,1,8,1,5,1,8
3170,,190001,7,3,7,1,6,1,5
3171,,190002,6,3,6,3,7,3,7
3172,,191000,5,3,5,3,8,2,6
3173,,191001,8,3,8,3,5,1,8
3174,,191002,7,3,7,2,6,2,5
3175,,190000,6,3,6,2,7,1,7
3176,,190001,5,2,5,2,8,2,6
3177,,190002,8,2,8,2,5,1,8
3178,,191000,7,2,7,1,6,1,5
3179,,191001,6,1,6,1,7,1,7
3180,,191002,5,3,5,1,8,1,6
3181,,190000,8,3,8,3,5,3,8
3182,,190001,7,3,7,3,6,2,5
3183,,190002,6,3,6,3,7,1,7
3184,,191000,5,3,5,2,8,2,6
3185,,191001,8,3,8,2,5,1,8
3186,,191002,7,2,7,2,6,2,5
3187,,190000,6,2,6,2,7,1,7
3188,,190001,5,2,5,1,8,1,6
3189,,190002,8,1,8,1,5,1,8
3190,,191000,7,3,7,1,6,1,5
3191,,191001,6,3,6,3,7,3,7
3192,,191002,5,3,5,3,8,2,6
3193,,190000,8,3,8,3,5,1,8
3194,,190001,7,3,7,2,6,2,5
3195,,190002,6,3,6,2,7,1,7
3196,,191000,5,2,5,2,8,2,6
3197,,191001,8,2,8,2,5,1,8
3198,,191002,7,2,7,1,6,1,5
3199,,190000,6,1,6,1,7,1,7
3200,,190001,5,3,5,1,8,1,6
3201,,190002,8,3,8,3,5,3,8
3202,,191000,7,3,7,3,6,2,5
3203,,191001,6,3,6,3,7,1,7
3204,,191002,5,3,5,2,8,2,6
3205,,190000,8,3,8,2,5,1,8
3206,,190001,7,2,7,2,6,2,5
3207,,190002,6,2,6,2,7,1,7
3208,,191000,5,2,5,1,8,1,6
3209,,191001,8,1,8,1,5,1,8
3210,,191002,7,3,7,1,6,1,5
3211,,190000,6,3,6,3,7,3,7
3212,,190001,5,3,5,3,8,2,6
3213,,190002,8,3,8,3,5,1,8
3214,,191000,7,3,7,2,6,2,5
3215,,191001,6,3,6,2,7,1,7
3216,,191002,5,2,5,2,8,2,6
3217,,190000,8,2,8,2,5,1,8
3218,,190001,7,2,7,1,6,1,5
3219,,190002,6,1,6,1,7,1,7
3220,,191000,5,3,5,1,8,1,6
3221,,191001,8,3,8,3,5,3,8
3222,,191002,7,3,7,3,6,2,5
3223,,190000,6,3,6,3,7,1,7
3224,,190001,5,3,5,2,8,2,6
3225,,190002,8,3,8,2,5,1,8
3226,,191000,7,2,7,2,6,2,5
3227,,191001,6,2,6,2,7,1,7
3228,,191002,5,2,5,1,8,1,6
3229,,190000,8,1,8,1,5,1,8
3230,,190001,7,3,7,1,6,1,5
3231,,190002,6,3,6,3,7,3,7
3232,,191000,5,3,5,3,8,2,6
3233,,191001,8,3,8,3,5,1,8
3234,,191002,7,3,7,2,6,2,5
3235,,190000,6,3,6,2,7,1,7
3236,,190001,5,2,5,2,8,2,6
3237,,190002,8,2,8,2,5,1,8
3238,,191000,7,2,7,1,6,1,5
3239,,191001,6,1,6,1,7,1,7
3240,,191002,5,3,5,1,8,1,6
3241,,190000,8,3,8,3,5,3,8
3242,,190001,7,3,7,3,6,2,5
3243,,190002,6,3,6,3,7,1,7
3244,,191000,5,3,5,2,8,2,6
3245,,191001,8,3,8,2,5,1,8
3246,,191002,7,2,7,2,6,2,5
3247,,190000,6,2,6,2,7,1,7
3248,,190001,5,2,5,1,8,1,6
3249,,190002,8,1,8,1,5,1,8
3250,,191000,7,3,7,1,6,1,5
3251,,191001,6,3,6,3,7,3,7
3252,,191002,5,3,5,3,8,2,6
3253,,190000,8,3,8,3,5,1,8
3254,,190001,7,3,7,2,6,2,5
3255,,190002,6,3,6,2,7,1,7
3256,,191000,5,2,5,2,8,2,6
3257,,191001,8,2,8,2,5,1,8
3258,,191002,7,2,7,1,6,1,5
3259,,190000,6,1,6,1,7,1,7
3260,,190001,5,3,5,1,8,1,6
3261,,190002,8,3,8,3,5,3,8
3262,,191000,7,3,7,3,6,2,5
3263,,191001,6,3,6,3,7,1,7
3264,,191002,5,3,5,2,8,2,6
3265,,190000,8,3,8,2,5,1,8
3266,,190001,7,2,7,2,6,2,5
3267,,190002,6,2,6,2,7,1,7
3268,,191000,5,2,5,1,8,1,6
3269,,191001,8,1,8,1,5,1,8
3270,,191002,7,3,7,1,6,1,5
3271,,190000,6,3,6,3,7,3,7
3272,,190001,5,3,5,3,8,2,6
3273,,190002,8,3,8,3,5,1,8
3274,,191000,7,3,7,2,6,2,5
3275,,191001,6,3,6,2,7,1,7
3276,,191002,5,2,5,2,8,2,6
3277,,190000,8,2,8,2,5,1,8
3278,,190001,7,2,7,1,6,1,5
3279,,190002,6,1,6,1,7,1,7
3280,,191000,5,3,5,1,8,1,6
3281,,191001,8,3,8,3,5,3,8
3282,,191002,7,3,7,3,6,2,5
3283,,190000,6,3,6,3,7,1,7
3284,,190001,5,3,5,2,8,2,6
3285,,190002,8,3,8,2,5,1,8
3286,,191000,7,2,7,2,6,2,5
3287,,191001,6,2,6,2,7,1,7
3288,,191002,5,2,5,1,8,1,6
3289,,190000,8,1,8,1,5,1,8
3290,,190001,7,3,7,1,6,1,5
3291,,190002,6,3,6,3,7,3,7
3292,,191000,5,3,5,3,8,2,6
3293,,191001,8,3,8,3,5,1,8
3294,,191002,7,3,7,2,6,2,5
3295,,190000,6,3,6,2,7,1,7
3296,,190001,5,2,5,2,8,2,6
3297,,190002,8,2,8,2,5,1,8
3298,,191000,7,2,7,1,6,1,5
3299,,191001,6,1,6,1,7,1,7
3300,,191002,5,3,5,1,8,1,6
3301,,190000,8,3,8,3,5,3,8
3302,,190001,7,3,7,3,6,2,5
3303,,190002,6,3,6,3,7,1,7
3304,,191000,5,3,5,2,8,2,6
3305,,191001,8,3,8,2,5,1,8
3306,,191002,7,2,7,2,6,2,5
3307,,190000,6,2,6,2,7,1,7
3308,,190001,5,2,5,1,8,1,6
3309,,190002,8,1,8,1,5,1,8
3310,,191000,7,3,7,1,6,1,5
3311,,191001,6,3,6,3,7,3,7
3312,,191002,5,3,5,3,8,2,6
3313,,190000,8,3,8,3,5,1,8
3314,,190001,7,3,7,2,6,2,5
3315,,190002,6,3,6,2,7,1,7
3316,,191000,5,2,5,2,8,2,6
3317,,191001,8,2,8,2,5,1,8
3318,,191002,7,2,7,1,6,1,5
3319,,190000,6,1,6,1,7,1,7
3320,,190001,5,3,5,1,8,1,6
3321,,190002,8,3,8,3,5,3,8
3322,,191000,7,3,7,3,6,2,5
3323,,191001,6,3,6,3,7,1,7
3324,,191002,5,3,5,2,8,2,6
3325,,190000,8,3,8,2,5,1,8
3326,,190001,7,2,7,2,6,2,5
3327,,190002,6,2,6,2,7,1,7
3328,,191000,5,2,5,1,8,1,6
3329,,191001,8,1,8,1,5,1,8
3330,,191002,7,3,7,1,6,1,5
3331,,190000,6,3,6,3,7,3,7
3332,,190001,5,3,5,3,8,2,6
3333,,190002,8,3,8,3,5,1,8
3334,,191000,7,3,7,2,6,2,5
3335,,191001,6,3,6,2,7,1,7
3336,,191002,5,2,5,2,8,2,6
3337,,190000,8,2,8,2,5,1,8
3338,,190001,7,2,7,1,6,1,5
3339,,190002,6,1,6,1,7,1,7
3340,,191000,5,3,5,1,8,1,6
3341,,191001,8,3,8,3,5,3,8
3342,,191002,7,3,7,3,6,2,5
3343,,190000,6,3,6,3,7,1,7
3344,,190001,5,3,5,2,8,2,6
3345,,190002,8,3,8,2,5,1,8
3346,,191000,7,2,7,2,6,2,5
3347,,191001,6,2,6,2,7,1,7
3348,,191002,5,2,5,1,8,1,6
3349,,190000,8,1,8,1,5,1,8
3350,,190001,7,3,7,1,6,1,5
3351,,190002,6,3,6,3,7,3,7
3352,,191000,5,3,5,3,8,2,6
3353,,191001,8,3,8,3,5,1,8
3354,,191002,7,3,7,2,6,2,5
3355,,190000,6,3,6,2,7,1,7
3356,,190001,5,2,5,2,8,2,6
3357,,190002,8,2,8,2,5,1,8
3358,,191000,7,2,7,1,6,1,5
3359,,191001,6,1,6,1,7,1,7
3360,,191002,5,3,5,1,8,1,6
3361,,190000,8,3,8,3,5,3,8
3362,,190001,7,3,7,3,6,2,5
3363,,190002,6,3,6,3,7,1,7
3364,,191000,5,3,5,2,8,2,6
3365,,191001,8,3,8,2,5,1,8
3366,,191002,7,2,7,2,6,2,5
3367,,190000,6,2,6,2,7,1,7
3368,,190001,5,2,5,1,8,1,6
3369,,190002,8,1,8,1,5,1,8
3370,,191000,7,3,7,1,6,1,5
3371,,191001,6,3,6,3,7,3,7
3372,,191002,5,3,5,3,8,2,6
3373,,190000,8,3,8,3,5,1,8
3374,,190001,7,3,7,2,6,2,5
3375,,190002,6,3,6,2,7,1,7
3376,,191000,5,2,5,2,8,2,6
3377,,191001,8,2,8,2,5,1,8
3378,,191002,7,2,7,1,6,1,5
3379,,190000,6,1,6,1,7,1,7
3380,,190001,5,3,5,1,8,1,6
3381,,190002,8,3,8,3,5,3,8
3382,,191000,7,3,7,3,6,2,5
3383,,191001,6,3,6,3,7,1,7
3384,,191002,5,3,5,2,8,2,6
3385,,190000,8,3,8,2,5,1,8
3386,,190001,7,2,7,2,6,2,5
3387,,190002,6,2,6,2,7,1,7
3388,,191000,5,2,5,1,8,1,6
3389,,191001,8,1,8,1,5,1,8
3390,,191002,7,3,7,1,6,1,5
3391,,190000,6,3,6,3,7,3,7
3392,,190001,5,3,5,3,8,2,6
3393,,190002,8,3,8,3,5,1,8
3394,,191000,7,3,7,2,6,2,5
3395,,191001,6,3,6,2,7,1,7
3396,,191002,5,2,5,2,8,2,6
3397,,190000,8,2,8,2,5,1,8
3398,,190001,7,2,7,1,6,1,5
3399,,190002,6,1,6,1,7,1,7
3400,,191000,5,3,5,1,8,1,6
3401,,191001,8,3,8,3,5,3,8
3402,,191002,7,3,7,3,6,2,5
3403,,190000,6,3,6,3,7,1,7
3404,,190001,5,3,5,2,8,2,6
3405,,190002,8,3,8,2,5,1,8
3406,,191000,7,2,7,2,6,2,5
3407,,191001,6,2,6,2,7,1,7
3408,,191002,5,2,5,1,8,1,6
3409,,190000,8,1,8,1,5,1,8
3410,,190001,7,3,7,1,6,1,5
3411,,190002,6,3,6,3,7,3,7
3412,,191000,5,3,5,3,8,2,6
3413,,191001,8,3,8,3,5,1,8
3414,,191002,7,3,7,2,6,2,5
3415,,190000,6,3,6,2,7,1,7
3416,,190001,5,2,5,2,8,2,6
3417,,190002,8,2,8,2,5,1,8
3418,,191000,7,2,7,1,6,1,5
3419,,191001,6,1,6,1,7,1,7
3420,,191002,5,3,5,1,8,1,6
3421,,190000,8,3,8,3,5,3,8
3422,,190001,7,3,7,3,6,2,5
3423,,190002,6,3,6,3,7,1,7
3424,,191000,5,3,5,2,8,2,6
3425,,191001,8,3,8,2,5,1,8
3426,,191002,7,2,7,2,6,2,5
3427,,190000,6,2,6,2,7,1,7
3428,,190001,5,2,5,1,8,1,6
3429,,190002,8,1,8,1,5,1,8
3430,,191000,7,3,7,1,6,1,5
3431,,191001,6,3,6,3,7,3,7
3432,,191002,5,3,5,3,8,2,6
3433,,190000,8,3,8,3,5,1,8
3434,,190001,7,3,7,2,6,2,5
3435,,190002,6,3,6,2,7,1,7
3436,,191000,5,2,5,2,8,2,6
3437,,191001,8,2,8,2,5,1,8
3438,,191002,7,2,7,1,6,1,5
3439,,190000,6,1,6,1,7,1,7
3440,,190001,5,3,5,1,8,1,6
3441,,190002,8,3,8,3,5,3,8
3442,,191000,7,3,7,3,6,2,5
3443,,191001,6,3,6,3,7,1,7
3444,,191002,5,3,5,2,8,2,6
3445,,190000,8,3,8,2,5,1,8
3446,,190001,7,2,7,2,6,2,5
3447,,190002,6,2,6,2,7,1,7
3448,,191000,5,2,5,1,8,1,6
3449,,191001,8,1,8,1,5,1,8
3450,,191002,7,3,7,1,6,1,5
3451,,190000,6,3,6,3,7,3,7
3452,,190001,5,3,5,3,8,2,6
3453,,190002,8,3,8,3,5,1,8
3454,,191000,7,3,7,2,6,2,5
3455,,191001,6,3,6,2,7,1,7
3456,,191002,5,2,5,2,8,2,6
3457,,190000,8,2,8,2,5,1,8
3458,,190001,7,2,7,1,6,1,5
3459,,190002,6,1,6,1,7,1,7
3460,,191000,5,3,5,1,8,1,6
3461,,191001,8,3,8,3,5,3,8
3462,,191002,7,3,7,3,6,2,5
3463,,190000,6,3,6,3,7,1,7
3464,,190001,5,3,5,2,8,2,6
3465,,190002,8,3,8,2,5,1,8
3466,,191000,7,2,7,2,6,2,5
3467,,191001,6,2,6,2,7,1,7
3468,,191002,5,2,5,1,8,1,6
3469,,190000,8,1,8,1,5,1,8
3470,,190001,7,3,7,1,6,1,5
3471,,190002,6,3,6,3,7,3,7
3472,,191000,5,3,5,3,8,2,6
3473,,191001,8,3,8,3,5,1,8
3474,,191002,7,3,7,2,6,2,5
3475,,190000,6,3,6,2,7,1,7
3476,,190001,5,2,5,2,8,2,6
3477,,190002,8,2,8,2,5,1,8
3478,,191000,7,2,7,1,6,1,5
3479,,191001,6,1,6,1,7,1,7
3480,,191002,5,3,5,1,8,1,6
3481,,190000,8,3,8,3,5,3,8
3482,,190001,7,3,7,3,6,2,5
3483,,190002,6,3,6,3,7,1,7
3484,,191000,5,3,5,2,8,2,6
3485,,191001,8,3,8,2,5,1,8
3486,,191002,7,2,7,2,6,2,5
3487,,190000,6,2,6,2,7,1,7
3488,,190001,5,2,5,1,8,1,6
3489,,190002,8,1,8,1,5,1,8
3490,,191000,7,3,7,1,6,1,5
3491,,191001,6,3,6,3,7,3,7
3492,,191002,5,3,5,3,8,2,6
3493,,190000,8,3,8,3,5,1,8
3494,,190001,7,3,7,2,6,2,5
3495,,190002,6,3,6,2,7,1,7
3496,,191000,5,2,5,2,8,2,6
3497,,191001,8,2,8,2,5,1,8
3498,,191002,7,2,7,1,6,1,5
3499,,190000,6,1,6,1,7,1,7
3500,,190001,5,3,5,1,8,1,6
3501,,190002,8,3,8,3,5,3,8
3502,,191000,7,3,7,3,6,2,5
3503,,191001,6,3,6,3,7,1,7
3504,,191002,5,3,5,2,8,2,6
3505,,190000,8,3,8,2,5,1,8
3506,,190001,7,2,7,2,6,2,5
3507,,190002,6,2,6,2,7,1,7
3508,,191000,5,2,5,1,8,1,6
3509,,191001,8,1,8,1,5,1,8
3510,,191002,7,3,7,1,6,1,5
3511,,190000,6,3,6,3,7,3,7
3512,,190001,5,3,5,3,8,2,6
3513,,190002,8,3,8,3,5,1,8
3514,,191000,7,3,7,2,6,2,5
3515,,191001,6,3,6,2,7,1,7
3516,,191002,5,2,5,2,8,2,6
3517,,190000,8,2,8,2,5,1,8
3518,,190001,7,2,7,1,6,1,5
3519,,190002,6,1,6,1,7,1,7
3520,,191000,5,3,5,1,8,1,6
3521,,191001,8,3,8,3,5,3,8
3522,,191002,7,3,7,3,6,2,5
3523,,190000,6,3,6,3,7,1,7
3524,,190001,5,3,5,2,8,2,6
3525,,190002,8,3,8,2,5,1,8
3526,,191000,7,2,7,2,6,2,5
3527,,191001,6,2,6,2,7,1,7
3528,,191002,5,2,5,1,8,1,6
3529,,190000,8,1,8,1,5,1,8
3530,,190001,7,3,7,1,6,1,5
3531,,190002,6,3,6,3,7,3,7
3532,,191000,5,3,5,3,8,2,6
3533,,191001,8,3,8,3,5,1,8
3534,,191002,7,3,7,2,6,2,5
3535,,190000,6,3,6,2,7,1,7
3536,,190001,5,2,5,2,8,2,6
3537,,190002,8,2,8,2,5,1,8
3538,,191000,7,2,7,1,6,1,5
3539,,191001,6,1,6,1,7,1,7
3540,,191002,5,3,5,1,8,1,6
3541,,190000,8,3,8,3,5,3,8
3542,,190001,7,3,7,3,6,2,5
3543,,190002,6,3,6,3,7,1,7
3544,,191000,5,3,5,2,8,2,6
3545,,191001,8,3,8,2,5,1,8
3546,,191002,7,2,7,2,6,2,5
3547,,190000,6,2,6,2,7,1,7
3548,,190001,5,2,5,1,8,1,6
3549,,190002,8,1,8,1,5,1,8
3550,,191000,7,3,7,1,6,1,5
3551,,191001,6,3,6,3,7,3,7
3552,,191002,5,3,5,3,8,2,6
3553,,190000,8,3,8,3,5,1,8
3554,,190001,7,3,7,2,6,2,5
3555,,190002,6,3,6,2,7,1,7
3556,,191000,5,2,5,2,8,2,6
3557,,191001,8,2,8,2,5,1,8
3558,,191002,7,2,7,1,6,1,5
3559,,190000,6,1,6,1,7,1,7
3560,,190001,5,3,5,1,8,1,6
3561,,190002,8,3,8,3,5,3,8
3562,,191000,7,3,7,3,6,2,5
3563,,191001,6,3,6,3,7,1,7
3564,,191002,5,3,5,2,8,2,6
3565,,190000,8,3,8,2,5,1,8
3566,,190001,7,2,7,2,6,2,5
3567,,190002,6,2,6,2,7,1,7
3568,,191000,5,2,5,1,8,1,6
3569,,191001,8,1,8,1,5,1,8
3570,,191002,7,3,7,1,6,1,5
3571,,190000,6,3,6,3,7,3,7
3572,,190001,5,3,5,3,8,2,6
3573,,190002,8,3,8,3,5,1,8
3574,,191000,7,3,7,2,6,2,5
3575,,191001,6,3,6,2,7,1,7
3576,,191002,5,2,5,2,8,2,6
3577,,190000,8,2,8,2,5,1,8
3578,,190001,7,2,7,1,6,1,5
3579,,190002,6,1,6,1,7,1,7
3580,,191000,5,3,5,1,8,1,6
3581,,191001,8,3,8,3,5,3,8
3582,,191002,7,3,7,3,6,2,5
3583,,190000,6,3,6,3,7,1,7
3584,,190001,5,3,5,2,8,2,6
3585,,190002,8,3,8,2,5,1,8
3586,,191000,7,2,7,2,6,2,5
3587,,191001,6,2,6,2,7,1,7
3588,,191002,5,2,5,1,8,1,6
3589,,190000,8,1,8,1,5,1,8
3590,,190001,7,3,7,1,6,1,5
3591,,190002,6,3,6,3,7,3,7
3592,,191000,5,3,5,3,8,2,6
3593,,191001,8,3,8,3,5,1,8
3594,,191002,7,3,7,2,6,2,5
3595,,190000,6,3,6,2,7,1,7
3596,,190001,5,2,5,2,8,2,6
3597,,190002,8,2,8,2,5,1,8
3598,,191000,7,2,7,1,6,1,5
3599,,191001,6,1,6,1,7,1,7
3600,,191002,5,3,5,1,8,1,6
3601,,190000,8,3,8,3,5,3,8
3602,,190001,7,3,7,3,6,2,5
3603,,190002,6,3,6,3,7,1,7
3604,,191000,5,3,5,2,8,2,6
3605,,191001,8,3,8,2,5,1,8
3606,,191002,7,2,7,2,6,2,5
3607,,190000,6,2,6,2,7,1,7
3608,,190001,5,2,5,1,8,1,6
3609,,190002,8,1,8,1,5,1,8
3610,,191000,7,3,7,1,6,1,5
3611,,191001,6,3,6,3,7,3,7
3612,,191002,5,3,5,3,8,2,6
3613,,190000,8,3,8,3,5,1,8
3614,,190001,7,3,7,2,6,2,5
3615,,190002,6,3,6,2,7,1,7
3616,,191000,5,2,5,2,8,2,6
3617,,191001,8,2,8,2,5,1,8
3618,,191002,7,2,7,1,6,1,5
3619,,190000,6,1,6,1,7,1,7
3620,,190001,5,3,5,1,8,1,6
3621,,190002,8,3,8,3,5,3,8
3622,,191000,7,3,7,3,6,2,5
3623,,191001,6,3,6,3,7,1,7
3624,,191002,5,3,5,2,8,2,6
3625,,190000,8,3,8,2,5,1,8
3626,,190001,7,2,7,2,6,2,5
3627,,190002,6,2,6,2,7,1,7
3628,,191000,5,2,5,1,8,1,6
3629,,191001,8,1,8,1,5,1,8
3630,,191002,7,3,7,1,6,1,5
3631,,190000,6,3,6,3,7,3,7
3632,,190001,5,3,5,3,8,2,6
3633,,190002,8,3,8,3,5,1,8
3634,,191000,7,3,7,2,6,2,5
3635,,191001,6,3,6,2,7,1,7
3636,,191002,5,2,5,2,8,2,6
3637,,190000,8,2,8,2,5,1,8
3638,,190001,7,2,7,1,6,1,5
3639,,190002,6,1,6,1,7,1,7
3640,,191000,5,3,5,1,8,1,6
3641,,191001,8,3,8,3,5,3,8
3642,,191002,7,3,7,3,6,2,5
3643,,190000,6,3,6,3,7,1,7
3644,,190001,5,3,5,2,8,2,6
3645,,190002,8,3,8,2,5,1,8
3646,,191000,7,2,7,2,6,2,5
3647,,191001,6,2,6,2,7,1,7
3648,,191002,5,2,5,1,8,1,6
3649,,190000,8,1,8,1,5,1,8
3650,,190001,7,3,7,1,6,1,5
3651,,190002,6,3,6,3,7,3,7
3652,,191000,5,3,5,3,8,2,6
3653,,191001,8,3,8,3,5,1,8
3654,,191002,7,3,7,2,6,2,5
3655,,190000,6,3,6,2,7,1,7
3656,,190001,5,2,5,2,8,2,6
3657,,190002,8,2,8,2,5,1,8
3658,,191000,7,2,7,1,6,1,5
3659,,191001,6,1,6,1,7,1,7
3660,,191002,5,3,5,1,8,1,6
3661,,190000,8,3,8,3,5,3,8
3662,,190001,7,3,7,3,6,2,5
3663,,190002,6,3,6,3,7,1,7
3664,,191000,5,3,5,2,8,2,6
3665,,191001,8,3,8,2,5,1,8
3666,,191002,7,2,7,2,6,2,5
3667,,190000,6,2,6,2,7,1,7
3668,,190001,5,2,5,1,8,1,6
3669,,190002,8,1,8,1,5,1,8
3670,,191000,7,3,7,1,6,1,5
3671,,191001,6,3,6,3,7,3,7
3672,,191002,5,3,5,3,8,2,6
3673,,190000,8,3,8,3,5,1,8
3674,,190001,7,3,7,2,6,2,5
3675,,190002,6,3,6,2,7,1,7
3676,,191000,5,2,5,2,8,2,6
3677,,191001,8,2,8,2,5,1,8
3678,,191002,7,2,7,1,6,1,5
3679,,190000,6,1,6,1,7,1,7
3680,,190001,5,3,5,1,8,1,6
3681,,190002,8,3,8,3,5,3,8
3682,,191000,7,3,7,3,6,2,5
3683,,191001,6,3,6,3,7,1,7
3684,,191002,5,3,5,2,8,2,6
3685,,190000,8,3,8,2,5,1,8
3686,,190001,7,2,7,2,6,2,5
3687,,190002,6,2,6,2,7,1,7
3688,,191000,5,2,5,1,8,1,6
3689,,191001,8,1,8,1,5,1,8
3690,,191002,7,3,7,1,6,1,5
3691,,190000,6,3,6,3,7,3,7
3692,,190001,5,3,5,3,8,2,6
3693,,190002,8,3,8,3,5,1,8
3694,,191000,7,3,7,2,6,2,5
3695,,191001,6,3,6,2,7,1,7
3696,,191002,5,2,5,2,8,2,6
3697,,190000,8,2,8,2,5,1,8
3698,,190001,7,2,7,1,6,1,5
3699,,190002,6,1,6,1,7,1,7
3700,,191000,5,3,5,1,8,1,6
3701,,191001,8,3,8,3,5,3,8
3702,,191002,7,3,7,3,6,2,5
3703,,190000,6,3,6,3,7,1,7
3704,,190001,5,3,5,2,8,2,6
3705,,190002,8,3,8,2,5,1,8
3706,,191000,7,2,7,2,6,2,5
3707,,191001,6,2,6,2,7,1,7
3708,,191002,5,2,5,1,8,1,6
3709,,190000,8,1,8,1,5,1,8
3710,,190001,7,3,7,1,6,1,5
3711,,190002,6,3,6,3,7,3,7
3712,,191000,5,3,5,3,8,2,6
3713,,191001,8,3,8,3,5,1,8
3714,,191002,7,3,7,2,6,2,5
3715,,190000,6,3,6,2,7,1,7
3716,,190001,5,2,5,2,8,2,6
3717,,190002,8,2,8,2,5,1,8
3718,,191000,7,2,7,1,6,1,5
3719,,191001,6,1,6,1,7,1,7
3720,,191002,5,3,5,1,8,1,6
3721,,190000,8,3,8,3,5,3,8
3722,,190001,7,3,7,3,6,2,5
3723,,190002,6,3,6,3,7,1,7
3724,,191000,5,3,5,2,8,2,6
3725,,191001,8,3,8,2,5,1,8
3726,,191002,7,2,7,2,6,2,5
3727,,190000,6,2,6,2,7,1,7
3728,,190001,5,2,5,1,8,1,6
3729,,190002,8,1,8,1,5,1,8
3730,,191000,7,3,7,1,6,1,5
3731,,191001,6,3,6,3,7,3,7
3732,,191002,5,3,5,3,8,2,6
3733,,190000,8,3,8,3,5,1,8
3734,,190001,7,3,7,2,6,2,5
3735,,190002,6,3,6,2,7,1,7
3736,,191000,5,2,5,2,8,2,6
3737,,191001,8,2,8,2,5,1,8
3738,,191002,7,2,7,1,6,1,5
3739,,190000,6,1,6,1,7,1,7
3740,,190001,5,3,5,1,8,1,6
