INDEX,NAME,TXT,DESCRIBE,PET_TYPE,FIRST_SHOW,RENDER_TYPE,CLASS,INFO,MODEL,POS_Y,ROTATION_Y,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,IS_TUJIAN_SHOW,SCALE,UI_SCALE,STAR_LEVEL,APTITUDE_LEVEL,ELEMENT_INDEX,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,ADD_ATTACK,BASE_BREAK_ATTACK,BREAK_ATTACK,BASE_HP,ADD_HP,BASE_BREAK_HP,BREAK_HP,BASE_MP,ADD_MP,BASE_BREAK_MP,BREAK_MP,BASE_PHYSICAL_DEFENCE,ADD_PHYSICAL_DEFENCE,BASE_BREAK_PHYSICAL_DEFENCE,BREAK_PHYSICAL_DEFENCE,BASE_MAGIC_DEFENCE,ADD_MAGIC_DEFENCE,BASE_BREAK_MAGIC_DEFENCE,BREAK_MAGIC_DEFENCE,HIT,DODGE,CRITICAL_STRIKE,CRITICAL_DERATE,ATTACK_DAMAGE,MITIGATIONG,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,SKILL_ACTIVE_LEVEL_1,SKILL_ACTIVE_LEVEL_2,SKILL_ACTIVE_LEVEL_3,SKILL_ACTIVE_LEVEL_4,SKILL_DESCRIPTOR,DROP_EXP,MODEL_2,MAXMANA,MATTACK_DAMAGE,SKILL,EFFECT,UI_EFFECT,SKILLPOINTS,MAX_LEVEL,MAX_LEVEL_BREAK,MAX_STRENGTH,EXP_MULRIPLE,EXP_ELEMENT_MULRIPLE,SUMMON_TIME,ACTIVE_TIME,PUNISH_TIME,LEVEL_BERAK_FLAG,ATTACK_TYPE,BASE_MAGIC_DEF,ADD_MAGIC_DEF,RELATE_ID_1,RELATE_ID_2,RELATE_ID_3,RELATE_ID_4,RELATE_ID_5,RELATE_ID_6,RELATE_ID_7,RELATE_ID_8,RELATE_ID_9,RELATE_ID_10,RELATE_ID_11,RELATE_ID_12,RELATE_ID_13,RELATE_ID_14,RELATE_ID_15,SELL_PRICE,AUTO_HP,AUTO_MP,CRITICAL_STRIKE_DAMAGE,CRITICAL_DAMAGE_DERATE,CHARM_DEF,FEAR_DEF,FREEZE_DEF,STUN_DEF,BEATBACK_DEF,KNOCKDOWN_DEF,GREEN_REDUCTION,RED_REDUCTION,BLUE_REDUCTION,SHADOW_REDUCTION,GOLD_REDUCTION,DROP_HP_MAX_NUM,DROP_HP,DROP_MP_MAX_NUM,DROP_MP,ATTACKSPEED,ATTACK_STATE_1,ATTACK_STATE_2,ATTACK_STATE_3,AFFECT_BUFFER_1,AFFECT_BUFFER_2,AFFECT_BUFFER_3,GROUP_ID,EVOLUTION_ID,EVOLUTION_GET,STORE_GET
30352,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,108,0,0,0,900,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30353,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,138,0,0,0,675,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30354,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,258,0,0,0,1175,0,0,0,0,0,0,0,144,0,0,0,68,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30355,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,273,0,0,0,1275,0,0,0,0,0,0,0,154,0,0,0,78,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30356,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,305,0,0,0,3956,0,0,0,0,0,0,0,172,0,0,0,98,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30357,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,332,0,0,0,3956,0,0,0,0,0,0,0,190,0,0,0,98,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30358,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,332,0,0,0,3956,0,0,0,0,0,0,0,190,0,0,0,98,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30359,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,445,0,0,0,6196,0,0,0,0,0,0,0,250,0,0,0,195,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30360,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,558,0,0,0,8436,0,0,0,0,0,0,0,310,0,0,0,292,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30361,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,713,0,0,0,10692,0,0,0,0,0,0,0,408,0,0,0,400,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30362,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,867,0,0,0,12948,0,0,0,0,0,0,0,506,0,0,0,507,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30363,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,1056,0,0,0,18274,0,0,0,0,0,0,0,575,0,0,0,576,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30364,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,1259,0,0,0,24044,0,0,0,0,0,0,0,643,0,0,0,644,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30365,古墓暗灵,古墓暗灵,喜欢阴气浓郁的地方，在古墓等地方多见。,3,0,0,PET,4星阴,11074,0,0,AvatarAtlas,icon_anjingling_4_yin,0,1,1,4,10,4,5.1,11,0.2,0.8,400030,1675,0,0,0,28078,0,0,0,0,0,0,0,583,0,0,0,584,0,0,0,11000,0,0,0,0,0,101074,102074,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30366,冰凌元帅,冰凌元帅,在苦寒之地坚守万年的元帅。,0,0,0,PET,5星水,11075,0,0,AvatarAtlas,icon_binglingyuanshuai_5_yin,0,1.1,1.1,5,14,4,6,11,0.05,1,400033,1714,0,0,0,25606,0,0,0,0,0,0,0,909,0,0,0,910,0,0,0,11000,0,0,0,0,0,101075,102075,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30367,冰凌元帅,冰凌元帅,在苦寒之地坚守万年的元帅。,0,0,0,PET,5星水,11075,0,0,AvatarAtlas,icon_binglingyuanshuai_5_yin,0,1.1,1.1,5,14,4,6,11,0.05,1,400033,2247,0,0,0,33122,0,0,0,0,0,0,0,1023,0,0,0,1024,0,0,0,11000,0,0,0,0,0,101075,102075,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30368,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,819,0,0,0,9738,0,0,0,0,0,0,0,354,0,0,0,335,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30369,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,1095,0,0,0,13513,0,0,0,0,0,0,0,515,0,0,0,506,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30370,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,1370,0,0,0,17288,0,0,0,0,0,0,0,676,0,0,0,677,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30371,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,1708,0,0,0,19812,0,0,0,0,0,0,0,738,0,0,0,739,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30372,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,2072,0,0,0,22493,0,0,0,0,0,0,0,799,0,0,0,800,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30373,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,2239,0,0,0,21278,0,0,0,0,0,0,0,756,0,0,0,757,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30374,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,2300,0,0,0,21362,0,0,0,0,0,0,0,760,0,0,0,761,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30375,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,2930,0,0,0,28170,0,0,0,0,0,0,0,874,0,0,0,875,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30376,梵地麒麟,梵地麒麟,五境祥瑞神兽，以极阳之力滋养万年，所到之处梵音吟唱。,2,0,0,PET,4星阳,11097,0,30,AvatarAtlas,icon_kirin_4_yang,0,0.9,0.9,4,10,3,5.4,11,0.05,1,400079,3585,0,0,0,34889,0,0,0,0,0,0,0,970,0,0,0,940,0,0,0,11000,0,0,0,0,0,101097,102097,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30377,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,114,0,0,0,750,0,0,0,0,0,0,0,37,0,0,0,38,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30378,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,154,0,0,0,750,0,0,0,0,0,0,0,37,0,0,0,38,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30379,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,138,0,0,0,1350,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30380,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,258,0,0,0,2350,0,0,0,0,0,0,0,144,0,0,0,68,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30381,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,273,0,0,0,2550,0,0,0,0,0,0,0,154,0,0,0,78,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30382,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,661,0,0,0,7048,0,0,0,0,0,0,0,272,0,0,0,273,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30383,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,777,0,0,0,8728,0,0,0,0,0,0,0,346,0,0,0,347,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30384,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,923,0,0,0,11258,0,0,0,0,0,0,0,400,0,0,0,401,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30385,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,871,0,0,0,10498,0,0,0,0,0,0,0,377,0,0,0,368,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30386,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,819,0,0,0,9738,0,0,0,0,0,0,0,354,0,0,0,335,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30387,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,1095,0,0,0,13513,0,0,0,0,0,0,0,515,0,0,0,506,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
30388,独孤求败,独孤求败,傲视群雄之一代剑魔，入榜当无疑,2,0,0,PET,4星火,11077,0,0,AvatarAtlas,icon_jianke_4_huo,0,0.9,0.9,4,10,0,5.4,11,0.2,1,400037,1370,0,0,0,17288,0,0,0,0,0,0,0,676,0,0,0,677,0,0,0,11000,0,0,0,0,0,101077,102077,0,0,0,0,0,0,0,0,monster_devil,200,0,0,0,0,0,120,15,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000002#3000,0,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,10,0,0,0,0,0,0,0,0,0,0,0
