INDEX,TYPE,DIFFICULTY,NAME,DESC,SCENE_NAME,ROLE_BIRTH_POINT,MODEL_COLOR,BACK_MUSIC,MUSIC_VOLUME,START_SOUND,WIN_SOUND,LOST_SOUND,BOSS_SOUND,START_X,START_Z,END_X,END_Z,MINIMAP_TEXTURE,MINIMAP_TEXTURE_W,MINIMAP_TEXTURE_H,STAGENUMBER,DROP_FRIST,DROPGROUPID,GROUP_PLOT,LOOT_PREVEIW,DROPMIN,DROPMAX,FRONT_INDEX,FRONT_INDEX_1,FRONT_INDEX_2,AFTER_INDEX_1,AFTER_INDEX_2,DIALOG,CHECK_TIME,CHECK_BATTLE,RENFERENCE_BATTLE,BOSS_ACTIVE_RATE,HEADICON,BOSS_MONEY,ADDSTAR_0,ADDSTAR_1,ADDSTAR_2,CHALLENGE_NUM,SWEEP_TIME,CAMERA_PATH,DRAMA_PARAM,STAGE_TIME,AWARD_TYPE_1,AWARD_1,AWARD_TYPE_2,AWARD_2,AWARD_TYPE_3,AWARD_3,KEEPLINE,MONSTER_MONEY,MONSTER_EXP,BOSS_EXP,MONSTER_COUNT,DIFFICULT,STATUS,OPENTIME,OPENDAY,OPENMONTH,STAGELIMIT,EVENT_OPEN_COST,EVENT_EXTRA_COST,STAGE_TYPE,DESC_MJ,PLAYER_EXP,EXP_TIME,NEED_BATTLE,DIFFICULTY_NUM,ROLE_BIRTH_DIRECTION
20259,1,1,阳之境【26-9】,天门守将在火之境守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,Immortal_cliff_3,-9 0 30,0 0 0 255,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/jianke_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,26-9,,98259,6092841|6092842|6092118|6092843|6092704|6092842|6092843|6092118|6092704|6092841|6092843|6092704|6092118|6092841|6092842|6092704|6092841|6092118|6092842|6092843,40118#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20258,20258,0,20260,0,0,3,6500,913920,2000,70824,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,4,50,25,1,1,0,0,0,0,0,0,1,0,15,3,913920,0,0
20260,1,1,阳之境【26-10】,执伞浪人在火之境中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,Immortal_cliff_3,-9 0 30,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/jianke_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,26-10,2000012#1,98260,6092841|6092842|6092093|6092843|6092704|6092842|6092843|6092093|6092704|6092841|6092843|6092704|6092093|6092841|6092842|6092704|6092505|6092093|6092841|6092842,16008#1|40093#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20259,20259,0,20261,0,40019,3,6500,924120,2000,70826,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,15,5,50,25,1,1,0,0,0,0,0,0,1,0,15,3,924120,0,0
20261,1,1,阴之境【27-1】,点赞狂魔在水之境疯狂地寻找着猎物，你可要当心了！,thebot_door02,50 0 34,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/binglingyuanshuai_boss_cute,-129.2,-66.1,114.9,71.2,textures/minimap/thebot_door02,1136,639,27-1,,98261,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20260,20260,0,20262,0,40026,3,6500,984300,2000,70830,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,50,25,1,2,0,0,0,0,0,0,1,0,15,3,984300,0,0
20262,1,1,阴之境【27-2】,双尾幽鬼在水之境中已经饥饿难耐！,thebot_door03,-13 0 53,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,27-2,,98262,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20261,20261,0,20263,0,0,3,6500,987700,2000,70834,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,50,25,1,2,0,0,0,0,0,0,1,0,15,3,987700,0,0
20263,1,1,阴之境【27-3】,古墓暗灵在水之境里已经做好了准备，就等你自投罗网了！,thebot_door01,-78 0 -28,60 130 190 160,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,27-3,,98263,6092841|6092842|6092091|6092843|6092704|6092842|6092843|6092091|6092704|6092841|6092843|6092704|6092091|6092841|6092842|6092704|6092841|6092091|6092842|6092843,40091#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20262,20262,0,20264,0,0,3,6500,1031730,2000,70836,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,13,4,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1031730,0,0
20264,1,1,阴之境【27-4】,腹黑蛇女在水之境中的某个角落中准备将你一击致命！,thebot_door03,-13 0 53,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/butterfly_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,27-4,,98264,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20263,20263,0,20265,0,0,3,6500,1040740,2000,70840,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,13,3,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1040740,0,0
20265,1,1,阴之境【27-5】,腹黑蛇女在水之境的深处静静的观察着你的一举一动！,thebot_door03,-22 0 -12,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,27-5,,98265,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20264,20264,0,20266,0,40035,3,6500,1058250,2000,70844,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1058250,0,0
20266,1,1,木之境【27-6】,吞天兽在阳之境埋伏了不少妖魔，做好准备击败他吧！,loyalismwood_1,-31 -2 24,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/evilsnake_boss_cute,-80.3,-38.6,66,43.7,textures/minimap/loyalismwood_1,1136,639,27-6,,98266,6092841|6092842|6092079|6092843|6092704|6092842|6092843|6092079|6092704|6092841|6092843|6092704|6092079|6092841|6092842|6092704|6092841|6092079|6092842|6092843,40079#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20265,20265,0,20267,0,40043,3,6500,1085110,2000,70846,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,10,3,50,25,1,4,0,0,0,0,0,0,1,0,15,3,1085110,0,0
20267,1,1,木之境【27-7】,爆木符人在阳之境里已经做好了准备，就等你自投罗网了！,loyalismwood_1,-31 -2 24,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/evilsnake_boss_cute,-80.3,-38.6,66,43.7,textures/minimap/loyalismwood_1,1136,639,27-7,,98267,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20266,20266,0,20268,0,0,3,6500,1088340,2000,70850,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,13,4,50,25,1,4,0,0,0,0,0,0,1,0,15,3,1088340,0,0
20268,1,1,木之境【27-8】,黑寡妇在阳之境的深处静静的观察着你的一举一动！,loyalismwood_2,5 0 33,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/tianyi_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,27-8,,98268,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20267,20267,0,20269,0,0,3,6500,1094630,2000,70854,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,50,25,1,4,0,0,0,0,0,0,1,0,15,3,1094630,0,0
20269,1,1,木之境【27-9】,真武马面在阳之境守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,loyalismwood_1,-31 -2 24,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/kirin_boss_cute,-80.3,-38.6,66,43.7,textures/minimap/loyalismwood_1,1136,639,27-9,,98269,6092841|6092842|6092075|6092843|6092704|6092842|6092843|6092075|6092704|6092841|6092843|6092704|6092075|6092841|6092842|6092704|6092841|6092075|6092842|6092843,40075#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20268,20268,0,20270,0,0,3,6500,1121490,2000,70856,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,4,50,25,1,4,0,0,0,0,0,0,1,0,15,3,1121490,0,0
20270,1,1,木之境【27-10】,苍叶白虎在阳之境中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,loyalismwood_2,5 0 33,0 0 0 255,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-93.9,-46.2,79.6,51.3,textures/minimap/loyalismwood_2,1136,639,27-10,2000012#1,98270,6092841|6092842|6092098|6092843|6092704|6092842|6092843|6092098|6092704|6092841|6092843|6092704|6092098|6092841|6092842|6092704|6092508|6092098|6092841|6092842,16308#1|40098#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20269,20269,0,20271,0,40051,3,6500,1250860,2000,70858,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,23,6,50,25,1,4,0,0,0,0,0,0,1,0,15,3,1250860,0,0
20271,1,1,火之境【28-1】,纵火大盗在阴之境里已经做好了准备，就等你自投罗网了！,lava_core_2,19 6 -32,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/anjingling_boss_cute,-120.6,-61.3,106.4,66.3,textures/minimap/lava_core_2,854,480,28-1,,98271,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20270,20270,0,20272,0,40067,3,6500,1476450,2000,70862,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,50,25,1,3,0,0,0,0,0,0,1,0,15,3,1476450,0,0
20272,1,1,火之境【28-2】,揽月猿在阴之境里已经做好了准备，就等你自投罗网了！,lava_core_3,70 5 28,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/duopo_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,28-2,,98272,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20271,20271,0,20273,0,0,3,6500,1479510,2000,70866,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,5,50,25,1,3,0,0,0,0,0,0,1,0,15,3,1479510,0,0
20273,1,1,火之境【28-3】,健美牛头在阴之境里已经做好了准备，就等你自投罗网了！,lava_core_3,70 5 28,255 0 0 200,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,28-3,,98273,6092841|6092842|6092086|6092843|6092704|6092842|6092843|6092086|6092704|6092841|6092843|6092704|6092086|6092841|6092842|6092704|6092841|6092086|6092842|6092843,40113#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20272,20272,0,20274,0,0,3,6500,1487500,2000,70868,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,21,7,50,25,1,3,0,0,0,0,0,0,1,0,15,3,1487500,0,0
20274,1,1,火之境【28-4】,光明闪蝶在阴之境的深处静静的观察着你的一举一动！,lava_core_3,70 5 28,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/ghostkeeper_black_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,28-4,,98274,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20273,20273,0,20275,0,0,3,6500,1488690,2000,70872,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,23,6,50,25,1,3,0,0,0,0,0,0,1,0,15,3,1488690,0,0
20275,1,1,火之境【28-5】,烈碳符人在阴之境疯狂地寻找着猎物，你可要当心了！,lava_core_3,70 5 28,255 0 0 200,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/blackturtle_boss_cute,-121.6,-61.8,107.3,66.9,textures/minimap/lava_core_3,1136,639,28-5,,98275,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20274,20274,0,20276,0,40072,3,6500,1491240,2000,70876,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,28,7,50,25,1,3,0,0,0,0,0,0,1,0,15,3,1491240,0,0
20276,1,1,水之境【28-6】,鹿力大仙在木之境埋伏了不少妖魔，做好准备击败他吧！,Lonng_Water01,-27 0 30,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/totie_boss_cute,-90,-44.1,75.7,49.1,textures/minimap/Lonng_Water01,1136,639,28-6,,98276,6092841|6092842|6092088|6092843|6092704|6092842|6092843|6092088|6092704|6092841|6092843|6092704|6092088|6092841|6092842|6092704|6092841|6092088|6092842|6092843,40088#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20275,20275,0,20277,0,40080,3,6500,1497530,2000,70878,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,50,25,1,0,0,0,0,0,0,0,1,0,15,3,1497530,0,0
20277,1,1,水之境【28-7】,碧波蝶在木之境中的某个角落中准备将你一击致命！,Lonng_Water01,-27 0 30,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/horsehead_boss_cute,-90,-44.1,75.7,49.1,textures/minimap/Lonng_Water01,1136,639,28-7,,98277,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20276,20276,0,20278,0,0,3,6500,1498550,2000,70882,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,18,6,50,25,1,0,0,0,0,0,0,0,1,0,15,3,1498550,0,0
20278,1,1,水之境【28-8】,沼泽木在木之境埋伏了不少妖魔，做好准备击败他吧！,Lonng_Water03,-60 0 -13,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/whitetirger_boss_cute,-73.5,-34.8,59.2,39.9,textures/minimap/Lonng_Water03,1136,639,28-8,,98278,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20277,20277,0,20279,0,0,3,6500,1504840,2000,70886,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,21,6,50,25,1,0,0,0,0,0,0,0,1,0,15,3,1504840,0,0
20279,1,1,水之境【28-9】,魔化武士在木之境守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,Lonng_Water03,18 0 18,60 130 190 160,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/shujingling_boss_cute,-73.5,-34.8,59.2,39.9,textures/minimap/Lonng_Water03,1136,639,28-9,,98279,6092841|6092842|6092095|6092843|6092704|6092842|6092843|6092095|6092704|6092841|6092843|6092704|6092095|6092841|6092842|6092704|6092841|6092095|6092842|6092843,40086#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20278,20278,0,20280,0,0,3,6500,1529830,2000,70888,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,23,6,50,25,1,0,0,0,0,0,0,0,1,0,15,3,1529830,0,0
20280,1,1,水之境【28-10】,珠贝仙子在木之境中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,Lonng_Water02,-40 0 51,0 0 0 255,Sound/Stage/shadow_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/spider_boss_cute,-117,-59.2,102.7,64.3,textures/minimap/Lonng_Water02,1136,639,28-10,2000012#1,98280,6092841|6092842|6092097|6092843|6092704|6092842|6092843|6092097|6092704|6092841|6092843|6092704|6092097|6092841|6092842|6092842|6092843|6092097|6092507|6092704,16208#1|40076#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20279,20279,0,20281,0,40088,3,6500,1553970,2000,70890,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,28,9,50,25,1,0,0,0,0,0,0,0,1,0,15,3,1553970,0,0
20281,1,1,阳之境【29-1】,点赞圣手在火之境中已经饥饿难耐！,Immortal_cliff_3,-9 0 30,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/jianke_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,29-1,,98281,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20280,20280,0,20282,0,40097,3,6500,1733490,2000,70894,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,5,50,25,1,1,0,0,0,0,0,0,1,0,15,3,1733490,0,0
20282,1,1,阳之境【29-2】,双尾圣灵在火之境埋伏了不少妖魔，做好准备击败他吧！,Immortal_cliff_2,-57 0 -21,0 0 0 255,Sound/Stage/red_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/bullhead_boss_cute,-106.7,-53.5,92.4,58.5,textures/minimap/Immortal_cliff_2,1618,910,29-2,,98282,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20281,20281,0,20283,0,0,3,6500,1754400,2000,70898,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,18,4,50,25,1,1,0,0,0,0,0,0,1,0,15,3,1754400,0,0
20283,1,1,阳之境【29-3】,天翼隼在火之境里已经做好了准备，就等你自投罗网了！,Immortal_cliff_1,-31 0 -28,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-94.3,-46.5,80,51.5,textures/minimap/Immortal_cliff_1,1618,910,29-3,,98283,6092841|6092842|6092081|6092843|6092704|6092842|6092843|6092081|6092704|6092841|6092843|6092704|6092081|6092841|6092842|6092704|6092841|6092081|6092842|6092843,40081#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20282,20282,0,20284,0,0,3,6500,1797240,2000,70900,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,21,5,50,25,1,1,0,0,0,0,0,0,1,0,15,3,1797240,0,0
20284,1,1,阳之境【29-4】,吉祥仙女在火之境中潜伏着，快去寻找他吧！,Immortal_cliff_2,47 0 -3,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-106.7,-53.5,92.4,58.5,textures/minimap/Immortal_cliff_2,1618,910,29-4,,98284,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20283,20283,0,20285,0,0,3,6500,1798090,2000,70904,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,23,5,50,25,1,1,0,0,0,0,0,0,1,0,15,3,1798090,0,0
20285,1,1,阳之境【29-5】,迷踪影狐在火之境埋伏了不少妖魔，做好准备击败他吧！,Immortal_cliff_3,-9 0 30,0 0 0 255,Sound/Stage/green_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/deerlord_boss_cute,-117.3,-59.4,103.1,64.5,textures/minimap/Immortal_cliff_3,1225,689,29-5,,98285,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20284,20284,0,20286,0,40101,3,6500,1799790,2000,70908,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,28,7,50,25,1,1,0,0,0,0,0,0,1,0,15,3,1799790,0,0
20286,1,1,阴之境【29-6】,夺魄在水之境埋伏了不少妖魔，做好准备击败他吧！,thebot_door01,-78 0 -28,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/flower_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,29-6,,98286,6092841|6092842|6092083|6092843|6092704|6092842|6092843|6092083|6092704|6092841|6092843|6092704|6092083|6092841|6092842|6092704|6092841|6092083|6092842|6092843,40083#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20285,20285,0,20287,0,40113,3,6500,1804380,2000,70910,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,15,4,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1804380,0,0
20287,1,1,阴之境【29-7】,点赞狂魔在水之境疯狂地寻找着猎物，你可要当心了！,thebot_door03,-13 0 53,60 130 190 160,Sound/Stage/blue_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/spider_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,29-7,,98287,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20286,20286,0,20288,0,0,3,6500,1805400,2000,70914,0,0,2001,2002,10,1,0,,180,0,0,0,0,0,0,1,18,5,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1805400,0,0
20288,1,1,阴之境【29-8】,九尾冥狐在水之境埋伏了不少妖魔，做好准备击败他吧！,thebot_door03,-22 0 -12,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/hydra_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,29-8,,98288,6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842|6092843|6092842|6092843|6092841|6092843|6092842|6092841|6092841|6092842,30005#1|30004#1|30003#1|30002#1,2,2,20287,20287,0,20289,0,0,3,6500,1815090,2000,70918,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,21,6,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1815090,0,0
20289,1,1,阴之境【29-9】,冥界战将在水之境守护着，击败他离获得[ff9900]星相石碎片[ffffff]又近了一步,thebot_door03,-22 0 -12,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/monkey_boss_cute,-142.2,-73.4,127.9,78.5,textures/minimap/thebot_door03,1136,639,29-9,,98289,6092841|6092842|6092116|6092843|6092704|6092842|6092843|6092116|6092704|6092841|6092843|6092704|6092116|6092841|6092842|6092704|6092841|6092116|6092842|6092843,40116#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20288,20288,0,20290,0,0,3,6500,1839230,2000,70920,0,0,2001,2002,99,1,0,,180,0,0,0,0,0,0,1,23,6,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1839230,0,0
20290,1,1,阴之境【29-10】,傀儡魔甲在水之境中等待着你的到来，击杀他，获得更多的[ff9900]星相石碎片[ffffff]！,thebot_door01,-78 0 -28,60 130 190 160,Sound/Stage/light_stage_bgm,0.7,0,Sound/new/GK_win,Sound/new/GK_lost,Sound/dub/juqianxiejiang_boss_cute,-109.7,-55.2,95.4,60.2,textures/minimap/thebot_door01,1136,639,29-10,2000012#1,98290,6092841|6092842|6092102|6092843|6092704|6092842|6092843|6092102|6092704|6092841|6092843|6092704|6092102|6092841|6092842|6092842|6092843|6092102|6092506|6092704,16108#1|40102#1|2000002#4|30005#1|30004#1|30003#1|30002#1,4,4,20289,20289,0,20291,0,40119,3,6500,1861840,2000,70922,0,0,2001,2002,5,1,0,astrology_tip=集齐一百零八块星相石碎片，就能窥探五境本源秘密！|astrology_num=星相石碎片*1,180,0,0,0,0,0,0,1,28,7,50,25,1,2,0,0,0,0,0,0,1,0,15,3,1861840,0,0
