INDEX,NAME,TIP_TITLE,INFO,BUFFER_TYPE,ANIMATION,EFFECT,VALUE_COEFF,EFFECT_PARAM,TIME,ADD_TIME,TIMES,AFFECT_TYPE,AFFECT_VALUE,ADD_AFFECT_VALUE,AFFECT_TYPE_1,AFFECT_VALUE_1,ADD_AFFECT_VALUE_1,BUFF_RANGE,BUFFER_ATLAS_NAME,BUFFER_SPRITE_NAME,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,SCRIPT,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,EXTRA_CONDITION,SHOCKSCERRN_TIME,RANGE,AFFECT_TIME,SPUTTERING_DAMAGE,TARGET,EXTRA_BUFFID,START_BATTLE,UPGRADE_BATTLE
301044,暴雷,全队暴击增加,全队暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,240,1,0,0,0,10,,,SkillAtlas,skill_critic_52,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301045,暴雷,全队暴击增加,全队暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,240,1,0,0,0,10,,,SkillAtlas,skill_critic_52,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301046,钢骨,自身防御增加,自身防御增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,400,2,0,0,0,1,,,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301047,血阳,自身攻击增加,自身攻击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,300,2,0,0,0,1,,,SkillAtlas,skill_critic_41,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301048,梵灵,自身生命增加,自身生命增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,900,5,0,0,0,1,,,SkillAtlas,skill_critic_51,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301049,太升,自身攻击增加,自身攻击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,300,2,0,0,0,1,,,SkillAtlas,skill_critic_41,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301050,心目,自身命中增加,自身命中增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_5,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301051,迅雷,自身闪避增加,自身闪避增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_30,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301052,欣阳,自身闪避增加,自身闪避增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_30,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301053,迅雷,自身闪避增加,自身闪避增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_30,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301054,暴怒,自身攻击增加,自身攻击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,300,2,0,0,0,1,,,SkillAtlas,skill_critic_41,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301055,御神,自身暴击增加,自身暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_47,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301056,反煞,自身抗暴增加,自身抗暴增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_15,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301057,道悟,自身伤害降低增加,自身伤害降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_37,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301058,御神,自身暴击增加,自身暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_47,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301059,道悟,自身伤害降低增加,自身伤害降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_37,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301060,御神,自身暴击增加,自身暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_47,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301061,迅雷,自身闪避增加,自身闪避增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_30,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301062,天吟,全队伤害降低增加,全队伤害降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,240,1,0,0,0,10,,,SkillAtlas,skill_critic_44,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301063,鹰击,全队命中增加,全队命中增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,240,1,0,0,0,10,,,SkillAtlas,skill_critic_34,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301064,梵灵,自身生命增加,自身生命增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,900,5,0,0,0,1,,,SkillAtlas,skill_critic_51,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301065,穿刺,自身伤害增加增加,自身伤害增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_57,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301066,钢骨,自身防御增加,自身防御增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,400,2,0,0,0,1,,,SkillAtlas,skill_critic_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301067,燃野,全队伤害增加增加,全队伤害增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,240,1,0,0,0,10,,,SkillAtlas,skill_critic_6,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301068,威慑,所有敌人伤害降低降低,所有敌人伤害降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,-240,-1,0,0,0,10,,,SkillAtlas,skill_critic_1,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,30,50
301069,缓足,所有敌人闪避降低,所有敌人闪避降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DODGE_RATE,-240,-1,0,0,0,10,,,SkillAtlas,skill_critic_14,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,30,50
301070,星陨,所有敌人防御降低,所有敌人防御降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,-160,-1,0,0,0,10,,,SkillAtlas,skill_critic_35,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,30,50
301071,穿刺,自身伤害增加增加,自身伤害增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_57,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301072,血阳,自身攻击增加,自身攻击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,300,2,0,0,0,1,,,SkillAtlas,skill_critic_41,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301073,天眼,自身命中增加,自身命中增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,600,3,0,0,0,1,,,SkillAtlas,skill_critic_5,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301074,古墓暗灵被动1,自身防御值增加,自身防御值增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,600,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_04,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301075,冰凌元帅被动1,自身生命上限增加,自身生命上限增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1500,8,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_07,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301076,持枪仙君被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_19,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301077,独孤求败被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,400,2,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_13,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301078,夺魄被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_19,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301079,虎力大仙被动1,自身抗暴率增加,自身抗暴率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_26,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301080,健美牛头被动1,自身血量上限增加,自身血量上限增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1200,6,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_06,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301081,巨钳蟹将被动1,自身抗暴率增加,自身抗暴率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301082,鹿力大仙被动1,全体攻击力增加,全体攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,160,1,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_12,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301083,冥界战将被动1,自身防御值增加,自身防御值增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,600,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_04,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301084,魔化武士被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_19,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,30,50
301085,三头怪鸟被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_16,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301086,神木大圣被动1,自身伤害减免增加,自身伤害减免{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_03,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,30,50
301087,向阳菊仙被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,400,2,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_15,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,30,50
301088,天门守将被动1,自身防御值增加,自身防御值增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,600,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_05,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301089,天翼隼被动1,降低敌方全体命中率,降低敌方全体命中率{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,-320,-2,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_25,0,1,1003,5,0,2000008,5,0,0,0,0,0,2,0,30,50
301090,羊力大仙被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_18,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301091,真武马面被动1,自身防御值增加,自身防御值增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,600,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_03,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301092,诸乘射手被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,400,2,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_13,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301093,碧眼蝶仙被动,自身血量上限增加,自身血量上限增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1500,8,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_07,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301094,珠贝仙子被动1,全队攻击力增加,全队伤害增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,200,1,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_12,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301095,苍叶白虎被动1,自身伤害减免增加,自身伤害减免{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_03,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301096,洞雪兽被动1,全体攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,500,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_12,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301097,梵地麒麟被动1,自身伤害减免增加,自身伤害减免{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,400,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_05,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301098,焚天炎龙被动1,自身生命增加,自身生命增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1500,8,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_06,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301099,黑无常被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,200,1,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_14,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301100,泽月罗仙被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,500,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_12,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301101,鲁班巨像被动1,自身抗暴率增加,自身抗暴率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,400,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_28,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301102,傀儡魔甲被动1,自身防御值增加,自身防御值增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,700,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_04,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301103,雷火金刚被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,500,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_11,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301104,雷震童子被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,500,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_15,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301105,猫天师被动1,自身血量上限增加,自身血量上限增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1500,8,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_06,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301106,瞑木玄武被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,500,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_14,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301107,六根道人被动1,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,500,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_13,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301108,神火兽被动1,全体攻击力增加,全体攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,200,1,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_11,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301109,石矶,0,0,0,0,0,0,0,0,0,0,0,500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50
301110,古木山精被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_18,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301111,白无常被动1,自身防御值增加,自身防御值增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,700,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_04,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,30,50
301112,通天眼被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_20,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301113,吞天兽被动1,全队抗暴增加,全队抗暴增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,400,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_28,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,30,50
301114,战神武魂,0,0,0,0,0,0,0,0,0,0,0,500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50
301115,霞光朱雀被动1,敌方全体命中率降低,敌方全体命中率降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,-400,-2,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_25,0,1,1003,5,0,2000008,5,0,0,0,0,0,2,0,30,50
301116,游云青龙被动1,自身抗暴率增加,自身抗暴率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301117,御火剑使被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_16,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301118,执伞浪人被动1,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,1000,5,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_17,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301289,血阳,血阳,增加所有友方角色每秒生命恢复{4}点,AffectValueBuffer,0,1,0,0,0,0,0,AUTO_HP,6,0,0,0,0,1,SkillAtlas,buff_07,BeidongSkillAtlas,skill_beidong_46,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301289,御神,御神,增加所有友方角色暴击伤害{4}%,AffectValueBuffer,0,1,0,0,0,0,0,HIT_CRITICAL_STRIKE_RATE,500,3,0,0,0,1,SkillAtlas,buff_11,BeidongSkillAtlas,skill_beidong_47,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301293,强健,强健,增加自身生命上限数值{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,200,5,0,0,0,1,SkillAtlas,buff_16,BeidongSkillAtlas,skill_beidong_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301299,强健,强健,增加自身生命上限数值{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,300,10,0,0,0,1,SkillAtlas,buff_16,BeidongSkillAtlas,skill_beidong_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
301305,强健,强健,增加自身生命上限数值{4}点,AffectValueBuffer,0,1,0,0,0,0,0,HP_MAX,500,20,0,0,0,1,SkillAtlas,buff_16,BeidongSkillAtlas,skill_beidong_10,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
302074,古墓暗灵被动2,所有敌人抗暴降低,所有敌人抗暴降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,-320,-2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_29,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302075,冰凌元帅被动2,所有敌人伤害增加降低,所有敌人伤害增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,-320,-2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_12,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302076,持枪仙君被动2,敌方全体抗暴率降低,敌方全体抗暴率降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,-320,-2,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_30,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302077,独孤求败被动2,所有敌人防御降低,所有敌人防御降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,-240,-1,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_01,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302078,夺魄被动2,敌方全体抗暴率降低,敌方全体抗暴率降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,-320,-2,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_29,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302079,虎力大仙被动2,全队命中增加,全队命中增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_TARGET_RATE,320,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_21,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302080,健美牛头被动2,全队攻击增加,全队攻击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,160,1,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_11,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302081,巨钳蟹将被动2,全队暴击增加,全队暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,320,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_17,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302082,鹿力大仙被动2,自身防御值增加,自身防御值增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,600,3,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_02,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
302083,冥界战将被动2,自身血量上限增加,自身血量上限增加{4},AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,8000,40,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_09,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,50,75
302084,魔化武士被动2,自身闪避率增加,自身闪避率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_34,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,50,75
302085,三头怪鸟被动2,自身攻击力增加,自身攻击力增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,400,2,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_11,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,50,75
302086,神木大圣被动2,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_18,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,50,75
302087,向阳菊仙被动2,自身暴击率增加,自身暴击率增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,800,4,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_20,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,50,75
302088,天门守将被动2,自身血量上限增加,自身血量上限增加{4},AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,8000,40,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_10,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,50,75
302089,天翼隼被动2,自身血量上限增加,自身血量上限增加{4},AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,8000,40,0,0,0,1,,,BeidongSkillAtlas,skill_beidong_10,0,1,1003,5,0,2000008,5,3,0,15,2,0,0,0,50,75
302090,羊力大仙被动2,敌方全体抗暴率降低,敌方全体抗暴率降低{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_CRITICAL_STRIKE_RATE,-320,-2,0,0,0,20,,,BeidongSkillAtlas,skill_beidong_28,0,1,1003,5,0,2000008,5,3,0,15,2,0,2,0,50,75
302091,真武马面被动2,全队暴击增加,全队暴击增加{4}%,AffectValueBuffer,0,1,0,0,99999,0,0,CRITICAL_STRIKE_RATE,320,2,0,0,0,10,,,BeidongSkillAtlas,skill_beidong_18,0,1,1003,5,0,2000008,5,3,0,15,2,0,1,0,50,75
