INDEX,MONSTER,DRAMA_MONSTER,WAYPOINT,DESC,DELAY,GROUP
21165009,74861,0,3,精英水之境17-5,0,1
21165010,74861,0,4,精英水之境17-5,0,1
21165012,74860,0,5,精英水之境17-5,0,2
21165013,74860,0,6,精英水之境17-5,0,2
21165014,74871,0,7,精英水之境17-5,0,2
21165015,74871,0,8,精英水之境17-5,0,2
21165016,74871,0,9,精英水之境17-5,0,2
21165018,74868,0,10,精英水之境17-5,0,3
21165019,74868,0,11,精英水之境17-5,0,3
21165020,74861,0,12,精英水之境17-5,0,3
21165021,74861,0,13,精英水之境17-5,0,3
21165022,74861,0,14,精英水之境17-5,0,3
21165024,74860,0,15,精英水之境17-5,0,4
21165025,74860,0,16,精英水之境17-5,0,4
21165026,74871,0,17,精英水之境17-5,0,4
21165027,74871,0,18,精英水之境17-5,0,4
21165028,74871,0,19,精英水之境17-5,0,4
21165032,74872,0,20,精英水之境17-5,0,5
21165031,74872,0,21,精英水之境17-5,0,5
21165030,74872,0,22,精英水之境17-5,0,5
21165034,74873,0,23,精英水之境17-5,0,5
21166000,74874,0,0,精英阳之境17-6,0,1
21166001,74874,0,1,精英阳之境17-6,0,1
21166002,74875,0,2,精英阳之境17-6,0,1
21166003,74875,0,3,精英阳之境17-6,0,1
21166004,74875,0,4,精英阳之境17-6,0,1
21166006,74876,0,5,精英阳之境17-6,0,2
21166007,74876,0,6,精英阳之境17-6,0,2
21166008,74877,0,7,精英阳之境17-6,0,2
21166009,74877,0,8,精英阳之境17-6,0,2
21166010,74877,0,9,精英阳之境17-6,0,2
21166012,74874,0,10,精英阳之境17-6,0,3
21166013,74874,0,11,精英阳之境17-6,0,3
21166014,74875,0,12,精英阳之境17-6,0,3
21166015,74875,0,13,精英阳之境17-6,0,3
21166016,74875,0,14,精英阳之境17-6,0,3
21166018,74876,0,15,精英阳之境17-6,0,4
21166019,74876,0,16,精英阳之境17-6,0,4
21166020,74877,0,17,精英阳之境17-6,0,4
21166021,74877,0,18,精英阳之境17-6,0,4
21166022,74877,0,19,精英阳之境17-6,0,4
21166026,74878,0,20,精英阳之境17-6,0,5
21166025,74878,0,21,精英阳之境17-6,0,5
21166024,74878,0,22,精英阳之境17-6,0,5
21166028,74879,0,23,精英阳之境17-6,0,5
21167029,74880,0,0,精英阳之境17-7,0,1
21167028,74880,0,1,精英阳之境17-7,0,1
21167027,74875,0,2,精英阳之境17-7,0,1
21167026,74875,0,3,精英阳之境17-7,0,1
21167025,74875,0,4,精英阳之境17-7,0,1
21167023,74874,0,5,精英阳之境17-7,0,2
21167022,74874,0,6,精英阳之境17-7,0,2
21167021,74875,0,7,精英阳之境17-7,0,2
21167020,74875,0,8,精英阳之境17-7,0,2
21167019,74875,0,9,精英阳之境17-7,0,2
21167017,74880,0,10,精英阳之境17-7,0,3
21167016,74880,0,11,精英阳之境17-7,0,3
21167015,74875,0,12,精英阳之境17-7,0,3
21167014,74875,0,13,精英阳之境17-7,0,3
21167013,74875,0,14,精英阳之境17-7,0,3
21167011,74874,0,15,精英阳之境17-7,0,4
21167010,74874,0,16,精英阳之境17-7,0,4
21167009,74875,0,17,精英阳之境17-7,0,4
21167008,74875,0,18,精英阳之境17-7,0,4
21167007,74875,0,19,精英阳之境17-7,0,4
21167000,74881,0,20,精英阳之境17-7,0,5
21167001,74881,0,21,精英阳之境17-7,0,5
21167002,74881,0,22,精英阳之境17-7,0,5
21167004,74882,0,23,精英阳之境17-7,0,5
21168006,74883,0,0,精英阳之境17-8,0,1
21168007,74883,0,1,精英阳之境17-8,0,1
21168008,74884,0,2,精英阳之境17-8,0,1
21168009,74884,0,3,精英阳之境17-8,0,1
21168010,74884,0,4,精英阳之境17-8,0,1
21168012,74885,0,5,精英阳之境17-8,0,2
21168013,74885,0,6,精英阳之境17-8,0,2
21168014,74886,0,7,精英阳之境17-8,0,2
21168015,74886,0,8,精英阳之境17-8,0,2
21168016,74886,0,9,精英阳之境17-8,0,2
21168018,74883,0,10,精英阳之境17-8,0,3
21168019,74883,0,11,精英阳之境17-8,0,3
21168020,74884,0,12,精英阳之境17-8,0,3
21168021,74884,0,13,精英阳之境17-8,0,3
21168022,74884,0,14,精英阳之境17-8,0,3
21168024,74885,0,15,精英阳之境17-8,0,4
21168025,74885,0,16,精英阳之境17-8,0,4
21168026,74886,0,17,精英阳之境17-8,0,4
21168027,74886,0,18,精英阳之境17-8,0,4
21168028,74886,0,19,精英阳之境17-8,0,4
21168035,74887,0,20,精英阳之境17-8,0,5
21168034,74887,0,21,精英阳之境17-8,0,5
21168033,74887,0,22,精英阳之境17-8,0,5
21168031,74888,0,23,精英阳之境17-8,0,5
21169006,74889,0,0,精英阳之境17-9,0,1
21169007,74889,0,1,精英阳之境17-9,0,1
21169008,74890,0,2,精英阳之境17-9,0,1
21169009,74890,0,3,精英阳之境17-9,0,1
21169010,74890,0,4,精英阳之境17-9,0,1
21169012,74891,0,5,精英阳之境17-9,0,2
21169013,74891,0,6,精英阳之境17-9,0,2
21169014,74892,0,7,精英阳之境17-9,0,2
21169015,74892,0,8,精英阳之境17-9,0,2
21169016,74892,0,9,精英阳之境17-9,0,2
21169018,74889,0,10,精英阳之境17-9,0,3
21169019,74889,0,11,精英阳之境17-9,0,3
21169020,74890,0,12,精英阳之境17-9,0,3
21169021,74890,0,13,精英阳之境17-9,0,3
21169022,74890,0,14,精英阳之境17-9,0,3
21169024,74889,0,15,精英阳之境17-9,0,4
21169025,74889,0,16,精英阳之境17-9,0,4
21169026,74890,0,17,精英阳之境17-9,0,4
21169027,74890,0,18,精英阳之境17-9,0,4
21169028,74890,0,19,精英阳之境17-9,0,4
21169032,74893,0,20,精英阳之境17-9,0,5
21169031,74893,0,21,精英阳之境17-9,0,5
21169030,74893,0,22,精英阳之境17-9,0,5
21169034,74894,0,23,精英阳之境17-9,0,5
21170029,74895,0,0,精英阳之境17-10,0,1
21170028,74895,0,1,精英阳之境17-10,0,1
21170027,74896,0,2,精英阳之境17-10,0,1
21170026,74896,0,3,精英阳之境17-10,0,1
21170025,74896,0,4,精英阳之境17-10,0,1
21170023,74897,0,5,精英阳之境17-10,0,2
21170022,74897,0,6,精英阳之境17-10,0,2
21170021,74898,0,7,精英阳之境17-10,0,2
21170020,74898,0,8,精英阳之境17-10,0,2
21170019,74898,0,9,精英阳之境17-10,0,2
21170017,74895,0,10,精英阳之境17-10,0,3
21170016,74895,0,11,精英阳之境17-10,0,3
21170015,74896,0,12,精英阳之境17-10,0,3
21170014,74896,0,13,精英阳之境17-10,0,3
21170013,74896,0,14,精英阳之境17-10,0,3
21170011,74897,0,15,精英阳之境17-10,0,4
21170010,74897,0,16,精英阳之境17-10,0,4
21170009,74898,0,17,精英阳之境17-10,0,4
21170008,74898,0,18,精英阳之境17-10,0,4
21170007,74898,0,19,精英阳之境17-10,0,4
21170000,74899,0,20,精英阳之境17-10,0,5
21170001,74899,0,21,精英阳之境17-10,0,5
21170002,74899,0,22,精英阳之境17-10,0,5
21170004,74900,0,23,精英阳之境17-10,0,5
21171029,74901,0,0,精英阴之境18-1,0,1
21171028,74901,0,1,精英阴之境18-1,0,1
21171027,74902,0,2,精英阴之境18-1,0,1
21171026,74902,0,3,精英阴之境18-1,0,1
21171025,74902,0,4,精英阴之境18-1,0,1
21171023,74903,0,5,精英阴之境18-1,0,2
21171022,74903,0,6,精英阴之境18-1,0,2
21171021,74904,0,7,精英阴之境18-1,0,2
21171020,74904,0,8,精英阴之境18-1,0,2
21171019,74904,0,9,精英阴之境18-1,0,2
21171017,74901,0,10,精英阴之境18-1,0,3
21171016,74901,0,11,精英阴之境18-1,0,3
21171015,74902,0,12,精英阴之境18-1,0,3
21171014,74902,0,13,精英阴之境18-1,0,3
21171013,74902,0,14,精英阴之境18-1,0,3
21171011,74903,0,15,精英阴之境18-1,0,4
21171010,74903,0,16,精英阴之境18-1,0,4
21171009,74904,0,17,精英阴之境18-1,0,4
21171008,74904,0,18,精英阴之境18-1,0,4
21171007,74904,0,19,精英阴之境18-1,0,4
21171000,74905,0,20,精英阴之境18-1,0,5
21171001,74905,0,21,精英阴之境18-1,0,5
21171002,74905,0,22,精英阴之境18-1,0,5
21171004,74906,0,23,精英阴之境18-1,0,5
21172035,74901,0,0,精英阴之境18-2,0,1
21172034,74901,0,1,精英阴之境18-2,0,1
21172033,74902,0,2,精英阴之境18-2,0,1
21172032,74902,0,3,精英阴之境18-2,0,1
21172031,74902,0,4,精英阴之境18-2,0,1
21172029,74907,0,5,精英阴之境18-2,0,2
21172028,74907,0,6,精英阴之境18-2,0,2
21172027,74908,0,7,精英阴之境18-2,0,2
21172026,74908,0,8,精英阴之境18-2,0,2
21172025,74908,0,9,精英阴之境18-2,0,2
21172023,74901,0,10,精英阴之境18-2,0,3
21172022,74901,0,11,精英阴之境18-2,0,3
21172021,74902,0,12,精英阴之境18-2,0,3
21172020,74902,0,13,精英阴之境18-2,0,3
21172019,74902,0,14,精英阴之境18-2,0,3
21172017,74907,0,15,精英阴之境18-2,0,4
21172016,74907,0,16,精英阴之境18-2,0,4
21172015,74908,0,17,精英阴之境18-2,0,4
21172014,74908,0,18,精英阴之境18-2,0,4
21172013,74908,0,19,精英阴之境18-2,0,4
21172009,74909,0,20,精英阴之境18-2,0,5
21172010,74909,0,21,精英阴之境18-2,0,5
21172011,74909,0,22,精英阴之境18-2,0,5
21172007,74910,0,23,精英阴之境18-2,0,5
21173006,74911,0,0,精英阴之境18-3,0,1
21173007,74911,0,1,精英阴之境18-3,0,1
21173008,74912,0,2,精英阴之境18-3,0,1
21173009,74912,0,3,精英阴之境18-3,0,1
21173010,74912,0,4,精英阴之境18-3,0,1
21173012,74913,0,5,精英阴之境18-3,0,2
21173013,74913,0,6,精英阴之境18-3,0,2
21173014,74914,0,7,精英阴之境18-3,0,2
21173015,74914,0,8,精英阴之境18-3,0,2
21173016,74914,0,9,精英阴之境18-3,0,2
21173018,74911,0,10,精英阴之境18-3,0,3
21173019,74911,0,11,精英阴之境18-3,0,3
21173020,74912,0,12,精英阴之境18-3,0,3
21173021,74912,0,13,精英阴之境18-3,0,3
21173022,74912,0,14,精英阴之境18-3,0,3
21173024,74913,0,15,精英阴之境18-3,0,4
21173025,74913,0,16,精英阴之境18-3,0,4
21173026,74914,0,17,精英阴之境18-3,0,4
21173027,74914,0,18,精英阴之境18-3,0,4
21173028,74914,0,19,精英阴之境18-3,0,4
21173032,74915,0,20,精英阴之境18-3,0,5
21173031,74915,0,21,精英阴之境18-3,0,5
21173030,74915,0,22,精英阴之境18-3,0,5
21173034,74916,0,23,精英阴之境18-3,0,5
21174006,74917,0,0,精英阴之境18-4,0,1
21174007,74917,0,1,精英阴之境18-4,0,1
21174008,74912,0,2,精英阴之境18-4,0,1
21174009,74912,0,3,精英阴之境18-4,0,1
21174010,74912,0,4,精英阴之境18-4,0,1
21174012,74918,0,5,精英阴之境18-4,0,2
21174013,74918,0,6,精英阴之境18-4,0,2
21174014,74919,0,7,精英阴之境18-4,0,2
21174015,74919,0,8,精英阴之境18-4,0,2
21174016,74919,0,9,精英阴之境18-4,0,2
21174018,74917,0,10,精英阴之境18-4,0,3
21174019,74917,0,11,精英阴之境18-4,0,3
21174020,74912,0,12,精英阴之境18-4,0,3
21174021,74912,0,13,精英阴之境18-4,0,3
21174022,74912,0,14,精英阴之境18-4,0,3
21174024,74918,0,15,精英阴之境18-4,0,4
21174025,74918,0,16,精英阴之境18-4,0,4
21174026,74919,0,17,精英阴之境18-4,0,4
21174027,74919,0,18,精英阴之境18-4,0,4
21174028,74919,0,19,精英阴之境18-4,0,4
21174035,74920,0,20,精英阴之境18-4,0,5
21174034,74920,0,21,精英阴之境18-4,0,5
21174033,74920,0,22,精英阴之境18-4,0,5
21174031,74921,0,23,精英阴之境18-4,0,5
21175035,74918,0,0,精英阴之境18-5,0,1
21175034,74918,0,1,精英阴之境18-5,0,1
21175033,74922,0,2,精英阴之境18-5,0,1
21175032,74922,0,3,精英阴之境18-5,0,1
21175031,74922,0,4,精英阴之境18-5,0,1
21175029,74911,0,5,精英阴之境18-5,0,2
21175028,74911,0,6,精英阴之境18-5,0,2
21175027,74912,0,7,精英阴之境18-5,0,2
21175026,74912,0,8,精英阴之境18-5,0,2
21175025,74912,0,9,精英阴之境18-5,0,2
21175023,74918,0,10,精英阴之境18-5,0,3
21175022,74918,0,11,精英阴之境18-5,0,3
21175021,74922,0,12,精英阴之境18-5,0,3
21175020,74922,0,13,精英阴之境18-5,0,3
21175019,74922,0,14,精英阴之境18-5,0,3
21175017,74911,0,15,精英阴之境18-5,0,4
21175016,74911,0,16,精英阴之境18-5,0,4
21175015,74912,0,17,精英阴之境18-5,0,4
21175014,74912,0,18,精英阴之境18-5,0,4
21175013,74912,0,19,精英阴之境18-5,0,4
21175009,74923,0,20,精英阴之境18-5,0,5
21175010,74923,0,21,精英阴之境18-5,0,5
21175011,74923,0,22,精英阴之境18-5,0,5
21175007,74924,0,23,精英阴之境18-5,0,5
21176029,74925,0,0,精英木之境18-6,0,1
21176028,74925,0,1,精英木之境18-6,0,1
21176027,74926,0,2,精英木之境18-6,0,1
21176026,74926,0,3,精英木之境18-6,0,1
21176025,74926,0,4,精英木之境18-6,0,1
21176023,74927,0,5,精英木之境18-6,0,2
21176022,74927,0,6,精英木之境18-6,0,2
21176021,74928,0,7,精英木之境18-6,0,2
21176020,74928,0,8,精英木之境18-6,0,2
21176019,74928,0,9,精英木之境18-6,0,2
21176017,74925,0,10,精英木之境18-6,0,3
21176016,74925,0,11,精英木之境18-6,0,3
21176015,74926,0,12,精英木之境18-6,0,3
21176014,74926,0,13,精英木之境18-6,0,3
21176013,74926,0,14,精英木之境18-6,0,3
21176011,74927,0,15,精英木之境18-6,0,4
21176010,74927,0,16,精英木之境18-6,0,4
21176009,74928,0,17,精英木之境18-6,0,4
21176008,74928,0,18,精英木之境18-6,0,4
21176007,74928,0,19,精英木之境18-6,0,4
21176000,74929,0,20,精英木之境18-6,0,5
21176001,74929,0,21,精英木之境18-6,0,5
21176002,74929,0,22,精英木之境18-6,0,5
21176004,74930,0,23,精英木之境18-6,0,5
21177029,74927,0,0,精英木之境18-7,0,1
21177028,74927,0,1,精英木之境18-7,0,1
21177027,74928,0,2,精英木之境18-7,0,1
21177026,74928,0,3,精英木之境18-7,0,1
21177025,74928,0,4,精英木之境18-7,0,1
21177023,74925,0,5,精英木之境18-7,0,2
21177022,74925,0,6,精英木之境18-7,0,2
21177021,74931,0,7,精英木之境18-7,0,2
21177020,74931,0,8,精英木之境18-7,0,2
21177019,74931,0,9,精英木之境18-7,0,2
21177017,74927,0,10,精英木之境18-7,0,3
21177016,74927,0,11,精英木之境18-7,0,3
21177015,74928,0,12,精英木之境18-7,0,3
21177014,74928,0,13,精英木之境18-7,0,3
21177013,74928,0,14,精英木之境18-7,0,3
21177011,74925,0,15,精英木之境18-7,0,4
21177010,74925,0,16,精英木之境18-7,0,4
21177009,74931,0,17,精英木之境18-7,0,4
21177008,74931,0,18,精英木之境18-7,0,4
21177007,74931,0,19,精英木之境18-7,0,4
21177003,74932,0,20,精英木之境18-7,0,5
21177004,74932,0,21,精英木之境18-7,0,5
21177005,74932,0,22,精英木之境18-7,0,5
21177001,74933,0,23,精英木之境18-7,0,5
21178029,74934,0,0,精英木之境18-8,0,1
21178028,74934,0,1,精英木之境18-8,0,1
21178027,74935,0,2,精英木之境18-8,0,1
21178026,74935,0,3,精英木之境18-8,0,1
21178025,74935,0,4,精英木之境18-8,0,1
21178023,74936,0,5,精英木之境18-8,0,2
21178022,74936,0,6,精英木之境18-8,0,2
21178021,74937,0,7,精英木之境18-8,0,2
21178020,74937,0,8,精英木之境18-8,0,2
21178019,74937,0,9,精英木之境18-8,0,2
21178017,74934,0,10,精英木之境18-8,0,3
21178016,74934,0,11,精英木之境18-8,0,3
21178015,74935,0,12,精英木之境18-8,0,3
21178014,74935,0,13,精英木之境18-8,0,3
21178013,74935,0,14,精英木之境18-8,0,3
21178011,74936,0,15,精英木之境18-8,0,4
21178010,74936,0,16,精英木之境18-8,0,4
21178009,74937,0,17,精英木之境18-8,0,4
21178008,74937,0,18,精英木之境18-8,0,4
21178007,74937,0,19,精英木之境18-8,0,4
21178003,74938,0,20,精英木之境18-8,0,5
21178004,74938,0,21,精英木之境18-8,0,5
21178005,74938,0,22,精英木之境18-8,0,5
21178001,74939,0,23,精英木之境18-8,0,5
21179006,74940,0,0,精英木之境18-9,0,1
21179007,74940,0,1,精英木之境18-9,0,1
21179008,74941,0,2,精英木之境18-9,0,1
21179009,74941,0,3,精英木之境18-9,0,1
21179010,74941,0,4,精英木之境18-9,0,1
21179012,74942,0,5,精英木之境18-9,0,2
21179013,74942,0,6,精英木之境18-9,0,2
21179014,74943,0,7,精英木之境18-9,0,2
21179015,74943,0,8,精英木之境18-9,0,2
21179016,74943,0,9,精英木之境18-9,0,2
21179018,74940,0,10,精英木之境18-9,0,3
21179019,74940,0,11,精英木之境18-9,0,3
21179020,74941,0,12,精英木之境18-9,0,3
21179021,74941,0,13,精英木之境18-9,0,3
21179022,74941,0,14,精英木之境18-9,0,3
21179024,74942,0,15,精英木之境18-9,0,4
21179025,74942,0,16,精英木之境18-9,0,4
21179026,74943,0,17,精英木之境18-9,0,4
21179027,74943,0,18,精英木之境18-9,0,4
21179028,74943,0,19,精英木之境18-9,0,4
21179032,74938,0,20,精英木之境18-9,0,5
21179031,74938,0,21,精英木之境18-9,0,5
21179030,74938,0,22,精英木之境18-9,0,5
21179034,74939,0,23,精英木之境18-9,0,5
21180029,74944,0,0,精英木之境18-10,0,1
21180028,74944,0,1,精英木之境18-10,0,1
21180027,74945,0,2,精英木之境18-10,0,1
21180026,74945,0,3,精英木之境18-10,0,1
21180025,74945,0,4,精英木之境18-10,0,1
21180023,74944,0,5,精英木之境18-10,0,2
21180022,74944,0,6,精英木之境18-10,0,2
21180021,74946,0,7,精英木之境18-10,0,2
21180020,74946,0,8,精英木之境18-10,0,2
21180019,74946,0,9,精英木之境18-10,0,2
21180017,74944,0,10,精英木之境18-10,0,3
21180016,74944,0,11,精英木之境18-10,0,3
21180015,74945,0,12,精英木之境18-10,0,3
21180014,74945,0,13,精英木之境18-10,0,3
21180013,74945,0,14,精英木之境18-10,0,3
21180011,74944,0,15,精英木之境18-10,0,4
21180010,74944,0,16,精英木之境18-10,0,4
21180009,74946,0,17,精英木之境18-10,0,4
21180008,74946,0,18,精英木之境18-10,0,4
21180007,74946,0,19,精英木之境18-10,0,4
21180003,74947,0,20,精英木之境18-10,0,5
21180004,74947,0,21,精英木之境18-10,0,5
21180005,74947,0,22,精英木之境18-10,0,5
21180001,74948,0,23,精英木之境18-10,0,5
21181006,74949,0,0,精英火之境19-1,0,1
21181007,74949,0,1,精英火之境19-1,0,1
21181008,74950,0,2,精英火之境19-1,0,1
21181009,74950,0,3,精英火之境19-1,0,1
21181010,74951,0,4,精英火之境19-1,0,1
21181012,74952,0,5,精英火之境19-1,0,2
21181013,74952,0,6,精英火之境19-1,0,2
21181014,74953,0,7,精英火之境19-1,0,2
21181015,74953,0,8,精英火之境19-1,0,2
21181016,74950,0,9,精英火之境19-1,0,2
21181018,74949,0,10,精英火之境19-1,0,3
21181019,74949,0,11,精英火之境19-1,0,3
21181020,74950,0,12,精英火之境19-1,0,3
21181021,74950,0,13,精英火之境19-1,0,3
21181022,74951,0,14,精英火之境19-1,0,3
21181024,74952,0,15,精英火之境19-1,0,4
21181025,74952,0,16,精英火之境19-1,0,4
21181026,74953,0,17,精英火之境19-1,0,4
21181027,74953,0,18,精英火之境19-1,0,4
21181028,74950,0,19,精英火之境19-1,0,4
21181035,74954,0,20,精英火之境19-1,0,5
21181034,74954,0,21,精英火之境19-1,0,5
21181033,74954,0,22,精英火之境19-1,0,5
21181031,74955,0,23,精英火之境19-1,0,5
21182006,74956,0,0,精英火之境19-2,0,1
21182007,74956,0,1,精英火之境19-2,0,1
21182008,74957,0,2,精英火之境19-2,0,1
21182009,74957,0,3,精英火之境19-2,0,1
21182010,74958,0,4,精英火之境19-2,0,1
21182012,74959,0,5,精英火之境19-2,0,2
21182013,74959,0,6,精英火之境19-2,0,2
21182014,74953,0,7,精英火之境19-2,0,2
21182015,74953,0,8,精英火之境19-2,0,2
21182016,74950,0,9,精英火之境19-2,0,2
21182018,74956,0,10,精英火之境19-2,0,3
21182019,74956,0,11,精英火之境19-2,0,3
21182020,74957,0,12,精英火之境19-2,0,3
21182021,74957,0,13,精英火之境19-2,0,3
21182022,74958,0,14,精英火之境19-2,0,3
21182024,74959,0,15,精英火之境19-2,0,4
21182025,74959,0,16,精英火之境19-2,0,4
21182026,74953,0,17,精英火之境19-2,0,4
21182027,74953,0,18,精英火之境19-2,0,4
21182028,74950,0,19,精英火之境19-2,0,4
21182035,74954,0,20,精英火之境19-2,0,5
21182034,74954,0,21,精英火之境19-2,0,5
21182033,74954,0,22,精英火之境19-2,0,5
21182031,74955,0,23,精英火之境19-2,0,5
21183029,74960,0,0,精英火之境19-3,0,1
21183028,74960,0,1,精英火之境19-3,0,1
21183027,74961,0,2,精英火之境19-3,0,1
21183026,74961,0,3,精英火之境19-3,0,1
21183025,74962,0,4,精英火之境19-3,0,1
21183023,74963,0,5,精英火之境19-3,0,2
21183022,74963,0,6,精英火之境19-3,0,2
21183021,74964,0,7,精英火之境19-3,0,2
21183020,74964,0,8,精英火之境19-3,0,2
21183019,74965,0,9,精英火之境19-3,0,2
21183017,74960,0,10,精英火之境19-3,0,3
21183016,74960,0,11,精英火之境19-3,0,3
21183015,74961,0,12,精英火之境19-3,0,3
21183014,74961,0,13,精英火之境19-3,0,3
21183013,74962,0,14,精英火之境19-3,0,3
21183011,74963,0,15,精英火之境19-3,0,4
21183010,74963,0,16,精英火之境19-3,0,4
21183009,74964,0,17,精英火之境19-3,0,4
21183008,74964,0,18,精英火之境19-3,0,4
21183007,74965,0,19,精英火之境19-3,0,4
21183000,74966,0,20,精英火之境19-3,0,5
21183001,74966,0,21,精英火之境19-3,0,5
21183002,74966,0,22,精英火之境19-3,0,5
21183004,74967,0,23,精英火之境19-3,0,5
21184006,74968,0,0,精英火之境19-4,0,1
21184007,74968,0,1,精英火之境19-4,0,1
21184008,74969,0,2,精英火之境19-4,0,1
21184009,74969,0,3,精英火之境19-4,0,1
21184010,74970,0,4,精英火之境19-4,0,1
21184012,74971,0,5,精英火之境19-4,0,2
21184013,74971,0,6,精英火之境19-4,0,2
