INDEX,ROLE_ID,ROLE_LEVEL,COMBAT,PETID_MIN_1,PETID_MAX_1,PETID_MIN_2,PETID_MAX_2,PETID_MIN_3,PETID_MAX_3
1620,50117,20,23080,30397,30397,30442,30442,30546,30546
1621,50117,20,23062,30519,30519,30382,30382,30504,30504
1622,50117,20,23078,30397,30397,30594,30594,30382,30382
1623,50117,20,23099,30397,30397,30442,30442,30546,30546
1624,50117,20,23091,30427,30427,30594,30594,30504,30504
1625,50117,20,23079,30454,30454,30442,30442,30504,30504
1626,50117,20,23090,30571,30571,30484,30484,30546,30546
1627,50017,20,23064,30397,30397,30356,30356,30382,30382
1628,50117,20,23039,30397,30397,30442,30442,30546,30546
1629,50117,20,23041,30571,30571,30594,30594,30469,30469
1630,50117,20,23007,30571,30571,30484,30484,30546,30546
1631,50117,20,23063,30454,30454,30412,30412,30504,30504
1632,50017,20,23010,30427,30427,30594,30594,30504,30504
1633,50117,20,23058,30427,30427,30594,30594,30504,30504
1634,50117,20,23046,30571,30571,30484,30484,30546,30546
1635,50017,20,23079,30454,30454,30442,30442,30504,30504
1636,50117,20,23084,30397,30397,30356,30356,30382,30382
1637,50017,20,23066,30427,30427,30412,30412,30469,30469
1638,50117,20,23050,30571,30571,30546,30546,30469,30469
1639,50117,20,23033,30571,30571,30484,30484,30546,30546
1640,50017,20,23002,30454,30454,30412,30412,30504,30504
1641,50117,20,23049,30571,30571,30546,30546,30469,30469
1642,50117,20,23002,30571,30571,30594,30594,30469,30469
1643,50017,20,23037,30427,30427,30534,30534,30546,30546
1644,50117,20,23084,30519,30519,30442,30442,30484,30484
1645,50017,20,23086,30454,30454,30484,30484,30382,30382
1646,50117,20,23005,30454,30454,30484,30484,30382,30382
1647,50117,20,23028,30571,30571,30594,30594,30469,30469
1648,50017,20,23009,30397,30397,30356,30356,30382,30382
1649,50017,20,23004,30454,30454,30484,30484,30382,30382
1650,50117,20,23033,30571,30571,30546,30546,30469,30469
1651,50017,20,23066,30397,30397,30356,30356,30382,30382
1652,50117,20,23076,30571,30571,30484,30484,30546,30546
1653,50117,20,23044,30397,30397,30594,30594,30382,30382
1654,50117,20,23089,30397,30397,30442,30442,30546,30546
1655,50017,20,23087,30519,30519,30442,30442,30484,30484
1656,50017,20,23078,30454,30454,30442,30442,30504,30504
1657,50017,20,23024,30397,30397,30356,30356,30382,30382
1658,50017,20,23031,30427,30427,30412,30412,30469,30469
1659,50017,20,23082,30397,30397,30442,30442,30546,30546
1660,50017,20,23094,30519,30519,30442,30442,30484,30484
1661,50017,20,23011,30454,30454,30442,30442,30504,30504
1662,50017,20,23021,30519,30519,30534,30534,30484,30484
1663,50017,20,23017,30454,30454,30484,30484,30382,30382
1664,50017,20,23085,30397,30397,30442,30442,30546,30546
1665,50117,20,23054,30454,30454,30484,30484,30382,30382
1666,50017,20,23068,30519,30519,30382,30382,30504,30504
1667,50017,20,23095,30571,30571,30546,30546,30469,30469
1668,50117,20,23008,30427,30427,30594,30594,30504,30504
1669,50117,20,23064,30519,30519,30442,30442,30484,30484
1670,50117,20,23022,30397,30397,30594,30594,30382,30382
1671,50017,20,23023,30454,30454,30442,30442,30504,30504
1672,50117,20,23076,30397,30397,30356,30356,30382,30382
1673,50117,20,23013,30397,30397,30594,30594,30382,30382
1674,50017,20,23091,30397,30397,30594,30594,30382,30382
1675,50017,20,23033,30519,30519,30442,30442,30484,30484
1676,50117,20,23098,30427,30427,30412,30412,30469,30469
1677,50017,20,23025,30571,30571,30484,30484,30546,30546
1678,50017,20,23047,30454,30454,30442,30442,30504,30504
1679,50017,20,23023,30571,30571,30594,30594,30469,30469
1680,50117,20,23079,30519,30519,30534,30534,30484,30484
1681,50117,20,23046,30397,30397,30594,30594,30382,30382
1682,50117,20,23067,30397,30397,30442,30442,30546,30546
1683,50117,20,23074,30571,30571,30594,30594,30469,30469
1684,50117,20,23032,30571,30571,30484,30484,30546,30546
1685,50017,20,23022,30427,30427,30594,30594,30504,30504
1686,50117,20,23044,30454,30454,30484,30484,30382,30382
1687,50017,20,23084,30427,30427,30534,30534,30546,30546
1688,50117,20,23087,30397,30397,30442,30442,30546,30546
1689,50017,20,23083,30571,30571,30594,30594,30469,30469
1690,50017,20,23049,30571,30571,30484,30484,30546,30546
1691,50017,20,23061,30571,30571,30484,30484,30546,30546
1692,50017,20,23021,30397,30397,30356,30356,30382,30382
1693,50117,20,23024,30519,30519,30534,30534,30484,30484
1694,50017,20,23056,30427,30427,30412,30412,30469,30469
1695,50017,20,23022,30397,30397,30442,30442,30546,30546
1696,50117,20,23024,30427,30427,30534,30534,30546,30546
1697,50117,20,23052,30519,30519,30382,30382,30504,30504
1698,50117,20,23007,30571,30571,30484,30484,30546,30546
1699,50017,20,23013,30571,30571,30546,30546,30469,30469
1700,50117,20,23078,30427,30427,30412,30412,30469,30469
1701,50117,20,23020,30427,30427,30534,30534,30546,30546
1702,50117,20,23036,30397,30397,30594,30594,30382,30382
1703,50117,20,23061,30454,30454,30484,30484,30382,30382
1704,50117,20,23074,30519,30519,30382,30382,30504,30504
1705,50117,20,23076,30454,30454,30484,30484,30382,30382
1706,50017,20,23064,30454,30454,30412,30412,30504,30504
1707,50117,20,23088,30427,30427,30594,30594,30504,30504
1708,50117,20,23088,30397,30397,30442,30442,30546,30546
1709,50017,20,23003,30519,30519,30442,30442,30484,30484
1710,50117,20,23010,30454,30454,30412,30412,30504,30504
1711,50117,20,23084,30454,30454,30484,30484,30382,30382
1712,50017,20,23085,30454,30454,30484,30484,30382,30382
1713,50117,20,23026,30454,30454,30484,30484,30382,30382
1714,50017,20,23080,30571,30571,30594,30594,30469,30469
1715,50117,20,23007,30397,30397,30594,30594,30382,30382
1716,50017,20,23069,30454,30454,30442,30442,30504,30504
1717,50017,20,23085,30397,30397,30442,30442,30546,30546
1718,50117,20,23055,30454,30454,30484,30484,30382,30382
1719,50117,20,23094,30427,30427,30534,30534,30546,30546
1720,50117,20,23006,30571,30571,30484,30484,30546,30546
1721,50017,20,23029,30397,30397,30356,30356,30382,30382
1722,50017,20,23001,30397,30397,30594,30594,30382,30382
1723,50017,20,23034,30454,30454,30442,30442,30504,30504
1724,50117,20,23012,30519,30519,30382,30382,30504,30504
1725,50017,20,23021,30397,30397,30594,30594,30382,30382
1726,50117,20,23013,30454,30454,30484,30484,30382,30382
1727,50117,20,23028,30427,30427,30534,30534,30546,30546
1728,50017,20,23091,30454,30454,30442,30442,30504,30504
1729,50117,20,23093,30427,30427,30412,30412,30469,30469
1730,50117,20,23056,30571,30571,30484,30484,30546,30546
1731,50117,20,23087,30519,30519,30534,30534,30484,30484
1732,50017,20,23026,30571,30571,30546,30546,30469,30469
1733,50017,20,23098,30397,30397,30356,30356,30382,30382
1734,50117,20,23049,30427,30427,30412,30412,30469,30469
1735,50117,20,23003,30427,30427,30534,30534,30546,30546
1736,50017,20,23070,30519,30519,30382,30382,30504,30504
1737,50017,20,23023,30571,30571,30546,30546,30469,30469
1738,50017,20,23023,30519,30519,30442,30442,30484,30484
1739,50017,20,23033,30454,30454,30412,30412,30504,30504
1740,50017,20,23008,30427,30427,30412,30412,30469,30469
1741,50017,20,23047,30571,30571,30546,30546,30469,30469
1742,50017,20,23070,30427,30427,30594,30594,30504,30504
1743,50117,20,23069,30397,30397,30442,30442,30546,30546
1744,50117,20,23091,30397,30397,30442,30442,30546,30546
1745,50017,20,23026,30397,30397,30594,30594,30382,30382
1746,50017,20,23049,30454,30454,30412,30412,30504,30504
1747,50117,20,23079,30571,30571,30484,30484,30546,30546
1748,50117,20,23018,30427,30427,30534,30534,30546,30546
1749,50117,20,23033,30397,30397,30594,30594,30382,30382
1750,50117,20,23049,30454,30454,30442,30442,30504,30504
1751,50017,20,23007,30519,30519,30534,30534,30484,30484
1752,50017,20,23042,30397,30397,30594,30594,30382,30382
1753,50117,20,23020,30427,30427,30534,30534,30546,30546
1754,50117,20,23089,30571,30571,30546,30546,30469,30469
1755,50017,20,23054,30397,30397,30594,30594,30382,30382
1756,50017,20,23057,30571,30571,30546,30546,30469,30469
1757,50017,20,23011,30519,30519,30382,30382,30504,30504
1758,50117,20,23058,30571,30571,30484,30484,30546,30546
1759,50117,20,23000,30454,30454,30484,30484,30382,30382
1760,50017,20,23091,30427,30427,30412,30412,30469,30469
1761,50117,20,23072,30427,30427,30534,30534,30546,30546
1762,50017,20,23031,30454,30454,30412,30412,30504,30504
1763,50117,20,23039,30519,30519,30382,30382,30504,30504
1764,50017,20,23008,30427,30427,30412,30412,30469,30469
1765,50117,20,23027,30397,30397,30594,30594,30382,30382
1766,50017,20,23099,30571,30571,30484,30484,30546,30546
1767,50117,20,23084,30519,30519,30534,30534,30484,30484
1768,50017,20,23038,30397,30397,30594,30594,30382,30382
1769,50117,20,23083,30571,30571,30484,30484,30546,30546
1770,50017,20,23020,30427,30427,30412,30412,30469,30469
1771,50117,20,23060,30454,30454,30442,30442,30504,30504
1772,50017,20,23015,30397,30397,30442,30442,30546,30546
1773,50117,20,23076,30519,30519,30382,30382,30504,30504
1774,50017,20,23034,30454,30454,30484,30484,30382,30382
1775,50017,20,23053,30397,30397,30442,30442,30546,30546
1776,50117,20,23033,30427,30427,30534,30534,30546,30546
1777,50017,20,23043,30427,30427,30534,30534,30546,30546
1778,50017,20,23098,30571,30571,30594,30594,30469,30469
1779,50117,20,23030,30571,30571,30594,30594,30469,30469
1780,50017,20,23083,30571,30571,30546,30546,30469,30469
1781,50017,20,23087,30519,30519,30442,30442,30484,30484
1782,50117,20,23040,30454,30454,30442,30442,30504,30504
1783,50017,20,23073,30397,30397,30442,30442,30546,30546
1784,50117,20,23032,30519,30519,30382,30382,30504,30504
1785,50017,20,23046,30427,30427,30594,30594,30504,30504
1786,50017,20,23067,30571,30571,30594,30594,30469,30469
1787,50117,20,23047,30519,30519,30382,30382,30504,30504
1788,50117,20,23004,30571,30571,30594,30594,30469,30469
1789,50017,20,23027,30519,30519,30442,30442,30484,30484
1790,50017,20,23022,30571,30571,30594,30594,30469,30469
1791,50017,20,23096,30454,30454,30442,30442,30504,30504
1792,50017,20,23018,30571,30571,30484,30484,30546,30546
1793,50017,20,23001,30454,30454,30442,30442,30504,30504
1794,50117,20,23078,30519,30519,30534,30534,30484,30484
1795,50117,20,23040,30519,30519,30442,30442,30484,30484
1796,50117,20,23046,30397,30397,30594,30594,30382,30382
1797,50117,20,23051,30454,30454,30412,30412,30504,30504
1798,50017,20,23053,30519,30519,30534,30534,30484,30484
1799,50117,20,23079,30397,30397,30594,30594,30382,30382
1800,50117,20,23004,30519,30519,30534,30534,30484,30484
1801,50017,20,23077,30571,30571,30546,30546,30469,30469
1802,50017,20,23074,30454,30454,30484,30484,30382,30382
1803,50017,20,23080,30397,30397,30594,30594,30382,30382
1804,50117,20,23089,30427,30427,30534,30534,30546,30546
1805,50117,20,23049,30427,30427,30534,30534,30546,30546
1806,50017,20,23050,30397,30397,30442,30442,30546,30546
1807,50017,20,23038,30519,30519,30534,30534,30484,30484
1808,50017,20,23063,30427,30427,30594,30594,30504,30504
1809,50117,20,23020,30454,30454,30412,30412,30504,30504
1810,50117,20,23037,30519,30519,30442,30442,30484,30484
1811,50117,20,23049,30427,30427,30412,30412,30469,30469
1812,50117,20,23002,30571,30571,30484,30484,30546,30546
1813,50117,20,23019,30571,30571,30484,30484,30546,30546
1814,50017,20,23013,30519,30519,30534,30534,30484,30484
1815,50117,20,23093,30571,30571,30484,30484,30546,30546
1816,50117,20,23074,30519,30519,30442,30442,30484,30484
1817,50117,20,23034,30397,30397,30594,30594,30382,30382
1818,50017,20,23031,30397,30397,30356,30356,30382,30382
1819,50017,20,23090,30454,30454,30412,30412,30504,30504
1820,50017,20,23066,30519,30519,30382,30382,30504,30504
1821,50117,20,23072,30397,30397,30442,30442,30546,30546
1822,50117,20,23091,30454,30454,30484,30484,30382,30382
1823,50117,20,23012,30397,30397,30356,30356,30382,30382
1824,50017,20,23048,30519,30519,30382,30382,30504,30504
1825,50117,20,23052,30397,30397,30594,30594,30382,30382
1826,50117,20,23015,30571,30571,30484,30484,30546,30546
1827,50017,20,23093,30519,30519,30442,30442,30484,30484
1828,50017,20,23052,30571,30571,30484,30484,30546,30546
1829,50017,20,23018,30519,30519,30534,30534,30484,30484
1830,50017,20,23080,30397,30397,30356,30356,30382,30382
1831,50017,20,23018,30519,30519,30382,30382,30504,30504
1832,50117,20,23061,30519,30519,30382,30382,30504,30504
1833,50117,20,23065,30571,30571,30594,30594,30469,30469
1834,50117,20,23082,30519,30519,30382,30382,30504,30504
1835,50117,20,23044,30427,30427,30594,30594,30504,30504
1836,50017,20,23057,30519,30519,30534,30534,30484,30484
1837,50017,20,23079,30519,30519,30382,30382,30504,30504
1838,50117,20,23051,30571,30571,30594,30594,30469,30469
1839,50017,20,23023,30454,30454,30442,30442,30504,30504
1840,50017,20,23001,30397,30397,30594,30594,30382,30382
1841,50117,20,23090,30397,30397,30356,30356,30382,30382
1842,50117,20,23041,30571,30571,30546,30546,30469,30469
1843,50017,20,23081,30397,30397,30594,30594,30382,30382
1844,50117,20,23063,30519,30519,30534,30534,30484,30484
1845,50117,20,23076,30571,30571,30546,30546,30469,30469
1846,50017,20,23076,30397,30397,30356,30356,30382,30382
1847,50017,20,23047,30454,30454,30442,30442,30504,30504
1848,50117,20,23074,30571,30571,30484,30484,30546,30546
1849,50117,20,23013,30427,30427,30534,30534,30546,30546
1850,50117,20,23054,30427,30427,30412,30412,30469,30469
1851,50017,20,23057,30454,30454,30442,30442,30504,30504
1852,50017,20,23065,30519,30519,30534,30534,30484,30484
1853,50017,20,23097,30519,30519,30442,30442,30484,30484
1854,50117,20,23046,30454,30454,30442,30442,30504,30504
1855,50117,20,23054,30571,30571,30484,30484,30546,30546
1856,50117,20,23046,30397,30397,30442,30442,30546,30546
1857,50017,20,23067,30454,30454,30412,30412,30504,30504
1858,50017,20,23015,30519,30519,30534,30534,30484,30484
1859,50017,20,23073,30571,30571,30594,30594,30469,30469
1860,50017,20,23048,30427,30427,30594,30594,30504,30504
1861,50017,20,23044,30571,30571,30484,30484,30546,30546
1862,50017,20,23056,30427,30427,30534,30534,30546,30546
1863,50017,20,23047,30454,30454,30484,30484,30382,30382
1864,50017,20,23024,30427,30427,30594,30594,30504,30504
1865,50017,20,23025,30571,30571,30594,30594,30469,30469
1866,50017,20,23040,30397,30397,30594,30594,30382,30382
1867,50117,20,23067,30427,30427,30412,30412,30469,30469
1868,50017,20,23063,30427,30427,30534,30534,30546,30546
1869,50017,20,23059,30454,30454,30442,30442,30504,30504
1870,50017,20,23090,30519,30519,30534,30534,30484,30484
1871,50117,20,23009,30454,30454,30484,30484,30382,30382
1872,50017,20,23031,30427,30427,30412,30412,30469,30469
1873,50017,20,23039,30571,30571,30484,30484,30546,30546
1874,50117,20,23000,30519,30519,30534,30534,30484,30484
1875,50017,20,23056,30519,30519,30382,30382,30504,30504
1876,50017,20,23049,30397,30397,30594,30594,30382,30382
1877,50117,20,23097,30397,30397,30356,30356,30382,30382
1878,50117,20,23066,30454,30454,30484,30484,30382,30382
1879,50017,20,23022,30571,30571,30594,30594,30469,30469
1880,50017,20,23096,30519,30519,30442,30442,30484,30484
1881,50117,20,23014,30571,30571,30594,30594,30469,30469
1882,50017,20,23098,30454,30454,30442,30442,30504,30504
1883,50017,20,23084,30427,30427,30534,30534,30546,30546
1884,50017,20,23037,30427,30427,30534,30534,30546,30546
1885,50017,20,23032,30519,30519,30442,30442,30484,30484
1886,50117,20,23018,30397,30397,30594,30594,30382,30382
1887,50117,20,23052,30519,30519,30442,30442,30484,30484
1888,50117,20,23055,30454,30454,30442,30442,30504,30504
1889,50017,20,23030,30427,30427,30412,30412,30469,30469
1890,50117,20,23064,30427,30427,30534,30534,30546,30546
1891,50017,20,23026,30571,30571,30546,30546,30469,30469
1892,50117,20,23063,30427,30427,30534,30534,30546,30546
1893,50017,20,23033,30397,30397,30594,30594,30382,30382
1894,50117,20,23099,30397,30397,30442,30442,30546,30546
1895,50117,20,23066,30519,30519,30534,30534,30484,30484
1896,50117,20,23068,30397,30397,30442,30442,30546,30546
1897,50017,20,23060,30397,30397,30594,30594,30382,30382
1898,50017,20,23014,30397,30397,30442,30442,30546,30546
1899,50017,20,23033,30519,30519,30382,30382,30504,30504
1900,50017,20,23074,30519,30519,30534,30534,30484,30484
1901,50017,20,23038,30397,30397,30594,30594,30382,30382
1902,50117,20,23058,30454,30454,30412,30412,30504,30504
1903,50117,20,23052,30397,30397,30442,30442,30546,30546
1904,50017,20,23030,30427,30427,30412,30412,30469,30469
1905,50117,20,23059,30427,30427,30534,30534,30546,30546
1906,50117,20,23024,30571,30571,30594,30594,30469,30469
1907,50117,20,23069,30427,30427,30412,30412,30469,30469
1908,50117,20,23074,30397,30397,30594,30594,30382,30382
1909,50117,20,23078,30397,30397,30442,30442,30546,30546
1910,50017,20,23056,30454,30454,30412,30412,30504,30504
1911,50117,20,23019,30427,30427,30594,30594,30504,30504
1912,50017,20,23092,30519,30519,30534,30534,30484,30484
1913,50117,20,23003,30571,30571,30484,30484,30546,30546
1914,50117,20,23025,30427,30427,30594,30594,30504,30504
1915,50117,20,23055,30519,30519,30442,30442,30484,30484
1916,50117,20,23058,30571,30571,30594,30594,30469,30469
1917,50017,20,23037,30519,30519,30534,30534,30484,30484
1918,50117,20,23055,30454,30454,30484,30484,30382,30382
1919,50117,20,23005,30571,30571,30546,30546,30469,30469
1920,50017,20,23025,30571,30571,30594,30594,30469,30469
1921,50017,20,23087,30571,30571,30594,30594,30469,30469
1922,50117,20,23055,30519,30519,30534,30534,30484,30484
1923,50117,20,23020,30519,30519,30442,30442,30484,30484
1924,50117,20,23060,30519,30519,30382,30382,30504,30504
1925,50017,20,23031,30454,30454,30442,30442,30504,30504
1926,50117,20,23060,30397,30397,30356,30356,30382,30382
1927,50117,20,23018,30427,30427,30534,30534,30546,30546
1928,50117,20,23067,30427,30427,30534,30534,30546,30546
1929,50117,20,23051,30454,30454,30442,30442,30504,30504
1930,50117,20,23027,30427,30427,30594,30594,30504,30504
1931,50017,20,23059,30571,30571,30546,30546,30469,30469
1932,50017,20,23056,30427,30427,30412,30412,30469,30469
1933,50117,20,23027,30571,30571,30546,30546,30469,30469
1934,50117,20,23011,30519,30519,30442,30442,30484,30484
1935,50017,20,23099,30454,30454,30484,30484,30382,30382
1936,50017,20,23013,30519,30519,30442,30442,30484,30484
1937,50117,20,23057,30519,30519,30382,30382,30504,30504
1938,50017,20,23072,30571,30571,30594,30594,30469,30469
1939,50017,20,23046,30571,30571,30484,30484,30546,30546
1940,50117,20,23001,30571,30571,30546,30546,30469,30469
1941,50017,20,23029,30519,30519,30382,30382,30504,30504
1942,50117,20,23026,30427,30427,30412,30412,30469,30469
1943,50117,20,23035,30454,30454,30412,30412,30504,30504
1944,50117,20,23071,30519,30519,30382,30382,30504,30504
